tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-06-08 06:30:00,-40.30226824235134,100.0,-42.27780128559881,100.0,-47.71410021076028,100.0,-44.4545389439981,100.0
2019-06-08 06:40:00,-40.22894333102038,100.0,-42.156189400229,100.0,-47.32728626576629,100.0,-44.24375562294251,100.0
2019-06-08 06:50:00,-40.21233200294976,100.0,-42.07477380161833,100.0,-47.02299623997457,100.0,-44.048967359917086,100.0
2019-06-08 07:00:00,-40.23376889921543,100.0,-42.072940683162024,100.0,-47.08217015649864,100.0,-44.01594149309794,100.0
2019-06-08 07:10:00,-40.13907350217047,100.0,-41.95297087850602,100.0,-46.87343155676,100.0,-43.84962330695513,100.0
2019-06-08 07:20:00,-39.833399488229574,100.0,-41.53332289747508,100.0,-45.76134712629414,100.0,-43.1904048498724,100.0
2019-06-08 07:30:00,-39.66426299902352,100.0,-41.273885084467175,100.0,-45.17221686238403,100.0,-42.75796619892346,100.0
2019-06-08 07:40:00,-39.41478618254342,100.0,-40.965369238537,100.0,-44.49578127475712,100.0,-42.334998354994376,100.0
2019-06-08 07:50:00,-38.95070707116468,100.0,-40.32698578916183,100.0,-43.17573153919572,100.0,-41.39477686078531,100.0
2019-06-08 08:00:00,-38.53031049492905,100.0,-39.72088650194802,100.0,-41.638013166762725,100.0,-40.53111837757335,100.0
2019-06-08 08:10:00,-38.78048787027149,100.0,-40.05826497473193,100.0,-42.70599574342825,100.0,-40.799706238396375,100.0
2019-06-08 08:20:00,-38.85399092998296,100.0,-40.21250328430418,100.0,-43.239376829953294,100.0,-41.1382542504239,100.0
2019-06-08 08:30:00,-38.55888316623594,100.0,-39.83860084809353,100.0,-42.67216865964064,100.0,-40.88965929773324,100.0
2019-06-08 08:40:00,-38.28665788008245,100.0,-39.49030601670983,100.0,-42.06714346966934,100.0,-40.479816321774656,100.0
2019-06-08 08:50:00,-38.07733217018817,100.0,-39.24970199577945,100.0,-41.74317265158693,100.0,-40.142885947217614,100.0
2019-06-08 09:00:00,-0.1059846779926577,5.232640177134456,-0.3117832664557459,7.020573386970384,-0.6141253992464281,12.91135336203874,-0.4050868369433593,8.419566201378203
2019-06-08 09:10:00,0.0345543396112502,5.024717771378434,-0.1693882595403436,5.594699797001027,-0.4836505911360456,9.886363475932896,-0.2652123876455545,6.460440728726852
2019-06-08 09:20:00,0.1331620993022574,5.367353734463791,-0.0675091784284349,5.094361571807312,-0.3674844206024291,7.811154662071488,-0.1602776887085673,5.532378614076109
2019-06-08 09:30:00,0.2738987061303281,6.557972710324165,0.0704775578208623,5.102844047666238,-0.2849794951399019,6.687006848245318,-0.0375937359727864,5.029257644754253
2019-06-08 09:40:00,0.3609131787552844,7.711024543769696,0.1559351343433797,5.503890784195832,-0.2300341265357193,6.097907123645939,0.0359648193663032,5.026776993986985
2019-06-08 09:50:00,0.3987184158934672,8.31227412764028,0.1996461556862676,5.826536691330119,-0.1384677362298347,5.397235344250191,0.0905544875050005,5.1698087295288815
2019-06-08 10:00:00,0.4470020280476204,9.169107673388964,0.2530009177676976,6.328699609144749,-0.0486810419112425,5.049062168585124,0.15288492969513,5.484350722958013
2019-06-08 10:10:00,0.5038718456923569,10.30691682282196,0.3101212928922205,6.999007005382353,0.0068824216335797,5.000980537730641,0.2079480171727145,5.896835079515142
2019-06-08 10:20:00,0.5566889210383312,11.488815962114458,0.365319115181541,7.777957319041036,0.0823961580902046,5.140581022016136,0.2672672133668871,6.483225777741225
2019-06-08 10:30:00,0.598803574030809,12.517874719698256,0.3961606686024168,8.26967082411845,0.0392046434568653,5.031818947883195,0.2745632786047058,6.565565607443887
2019-06-08 10:40:00,0.6471882592021359,13.795146591504505,0.4456802845037019,9.144319928656145,0.116127972915737,5.279328698213973,0.3281688313931735,7.2394620154802
2019-06-08 10:50:00,0.7101427813112676,15.608901721224896,0.5114991287487575,10.47013492706671,0.2164358636616101,5.9716906414691096,0.4014210300779952,8.35759448994716
2019-06-08 11:00:00,0.7833544431398838,17.932851643795377,0.5831653005876882,12.126775786325569,0.2980120142623968,6.845400383472679,0.4732121466061049,9.676176097524092
2019-06-08 11:10:00,0.8593689391395751,20.586603914461197,0.6514121719421365,13.911470231202005,0.3507592963897606,7.559919110864584,0.5324234576124277,10.930822343862248
2019-06-08 11:20:00,0.9166698016800764,22.74556156123016,0.7092057007544076,15.580648136752288,0.4355780912196215,8.957345497502004,0.5949215357976311,12.419798166590184
2019-06-08 11:30:00,0.9815393606376344,25.348844809145987,0.7704647111978714,17.507061273252376,0.5085493028640767,10.40671259380727,0.6561235556839042,14.042130888448485
2019-06-08 11:40:00,1.0288390452166143,27.349580954700826,0.8121578744329306,18.909811477083167,0.5319354405531469,10.919861893780023,0.6909606607777938,15.03809943259344
2019-06-08 11:50:00,1.084372749663313,29.803701045953588,0.8547460429978743,20.41830642395921,0.5363525124801348,11.019441409964928,0.7180305494671463,15.848223142662748
2019-06-08 12:00:00,1.1264144243291117,31.73316154516837,0.8904539386078215,21.741162306527897,0.5612682798558817,11.596982894399147,0.7477431530604092,16.773758393602748
2019-06-08 12:10:00,1.1921133763799012,34.86293266538799,0.95572830798792,24.293173570861384,0.661135343375484,14.182178523019031,0.8193599881892734,19.15957216006001
2019-06-08 12:20:00,1.2638807772469152,38.42554312352533,1.0208577429735373,27.00608332027953,0.7382908459170555,16.47521004054188,0.8843883040616585,21.512755509326055
2019-06-08 12:30:00,1.329708884326586,41.806217837853694,1.073893981030743,29.332215253651786,0.7776565781294804,17.743760019931077,0.9298039815935236,23.259195035404403
2019-06-08 12:40:00,1.397292049540698,45.36753369886903,1.126841587222736,31.75306918866991,0.8151624246016168,19.013740120347396,0.9741083668552551,25.042264908370697
2019-06-08 12:50:00,1.4455790963843604,47.95486632141772,1.1725764728815589,33.91830954300063,0.8747371909219097,21.15244244802082,1.0220063257973637,27.05537017369737
