tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-05-27 10:30:00,-28.230156519883845,100.0,-29.35403664485564,100.0,-29.72539992377222,100.0,-29.55181808544763,100.0
2019-05-27 10:40:00,-28.37915365565478,100.0,-29.507116844651534,100.0,-29.93640064343982,100.0,-29.713445604647006,100.0
2019-05-27 10:50:00,-28.324017573981052,100.0,-29.44454179654216,100.0,-29.74589502432027,100.0,-29.61865681346305,100.0
2019-05-27 11:00:00,-28.213877126087727,100.0,-29.318547397544798,100.0,-29.395069203831984,100.0,-29.43638501748788,100.0
2019-05-27 11:10:00,-28.311907074024056,100.0,-29.43156319995037,100.0,-29.611709193523616,100.0,-29.583065168352796,100.0
2019-05-27 11:20:00,-27.880138460321568,100.0,-28.915072590363483,100.0,-28.58021314463141,100.0,-28.90407580973361,100.0
2019-05-27 11:30:00,-27.514103105091667,100.0,-28.547322581851947,100.0,-28.22706136097765,100.0,-28.528550210210756,100.0
2019-05-27 11:40:00,-27.34867968172997,100.0,-28.40957069357537,100.0,-28.1910114815374,100.0,-28.430520981235826,100.0
2019-05-27 11:50:00,-27.043456788968683,100.0,-28.062871273931705,100.0,-27.5153026939606,100.0,-27.99604371836847,100.0
2019-05-27 12:00:00,-26.72688886455976,100.0,-27.75428290499817,100.0,-27.21947207533129,100.0,-27.701079197361494,100.0
2019-05-27 12:10:00,-26.526615494614905,100.0,-27.575589318326838,100.0,-27.169678265233372,100.0,-27.55197091528618,100.0
2019-05-27 12:20:00,-26.364891288905337,100.0,-27.42799616715659,100.0,-27.10090874589224,100.0,-27.43086566785112,100.0
2019-05-27 12:30:00,-26.17907824598039,100.0,-27.23311785166152,100.0,-26.83547498739263,100.0,-27.21797680817949,100.0
2019-05-27 12:40:00,-26.09267303556577,100.0,-27.162191047197695,100.0,-26.895123586862237,100.0,-27.17887789344702,100.0
2019-05-27 12:50:00,-25.900247308931316,100.0,-26.951942357169877,100.0,-26.569629248034587,100.0,-26.92593730460315,100.0
2019-05-27 13:00:00,-25.60333449082156,100.0,-26.50956034226843,100.0,-25.47921334444869,100.0,-26.231862436004267,100.0
2019-05-27 13:10:00,-25.503163687430774,100.0,-26.44529806914673,100.0,-25.570969217594815,100.0,-26.22453842022593,100.0
2019-05-27 13:20:00,-25.344113250886487,100.0,-26.337553699312668,100.0,-25.61941088286287,100.0,-26.19219643922568,100.0
2019-05-27 13:30:00,-25.07717042748844,100.0,-25.96763541225754,100.0,-24.803475988777127,100.0,-25.637998684644977,100.0
2019-05-27 13:40:00,-24.74641281090765,100.0,-25.409918514410847,100.0,-23.676798793032308,100.0,-24.775986154497083,100.0
2019-05-27 13:50:00,-24.79185975697713,100.0,-25.601103602034026,100.0,-24.577085586373745,100.0,-25.214822329658126,100.0
2019-05-27 14:00:00,-24.66577967794702,100.0,-25.556261432321296,100.0,-24.66759532235704,100.0,-25.28132105139183,100.0
2019-05-27 14:10:00,-24.376132681539534,100.0,-25.106968305227852,100.0,-23.520658655290095,100.0,-24.542240500544732,100.0
2019-05-27 14:20:00,-24.225066330843767,100.0,-24.729278013573364,100.0,-22.841420780436284,100.0,-24.02923758717813,100.0
2019-05-27 14:30:00,-24.310927224785857,100.0,-24.93275516502207,100.0,-23.628031212254587,100.0,-24.55046963325501,100.0
2019-05-27 14:40:00,-24.28105626759867,100.0,-24.82810692506956,100.0,-23.03641114062646,100.0,-24.4344619312614,100.0
2019-05-27 14:50:00,-24.323116917975224,100.0,-24.86174163764521,100.0,-23.0860893551169,100.0,-24.371306345406268,100.0
2019-05-27 15:00:00,-24.25914913078065,100.0,-24.8088393695644,100.0,-23.018562053863644,100.0,-24.250789911098863,100.0
2019-05-27 15:10:00,-24.28158547742818,100.0,-24.86125400457827,100.0,-23.131408583243267,100.0,-24.285256967935407,100.0
2019-05-27 15:20:00,-24.26915833508536,100.0,-24.83368182849255,100.0,-23.185245554754136,100.0,-24.24570236851785,100.0
2019-05-27 15:30:00,-24.239322515828658,100.0,-24.91266761087001,100.0,-23.58650054305775,100.0,-24.444097845293836,100.0
2019-05-27 15:40:00,-24.260283721482576,100.0,-24.94261669005001,100.0,-23.566561259549264,100.0,-24.474885428323596,100.0
2019-05-27 15:50:00,-24.210831473402212,100.0,-24.742483878384053,100.0,-22.810122158321683,100.0,-24.105117982865128,100.0
2019-05-27 16:00:00,-24.54120595597707,100.0,-25.214462053397053,100.0,-23.837791320495626,100.0,-24.727022305170706,100.0
2019-05-27 16:10:00,-24.5855186223018,100.0,-25.339184440478853,100.0,-24.13869354114949,100.0,-24.960382748774883,100.0
2019-05-27 16:20:00,-24.458113796655226,100.0,-25.163119469594488,100.0,-23.597587928892963,100.0,-24.67276654983025,100.0
2019-05-27 16:30:00,-24.41574181306807,100.0,-25.11561184166934,100.0,-23.64320488906097,100.0,-24.62646630483151,100.0
2019-05-27 16:40:00,-24.317389765092784,100.0,-25.04681949299656,100.0,-23.81383524323647,100.0,-24.626271957064095,100.0
