tiempo,ws,wd
2019-05-20 07:20:00,0.745,119.5
2019-05-20 07:30:00,0.578,81.1
2019-05-20 07:40:00,0.613,107.4
2019-05-20 07:50:00,0.282,28.01
2019-05-20 08:00:00,1.383,116.0
2019-05-20 08:10:00,1.102,146.7
2019-05-20 08:20:00,0.92,111.5
2019-05-20 08:30:00,1.347,147.3
2019-05-20 08:40:00,0.885,198.3
2019-05-20 08:50:00,0.538,163.6
2019-05-20 09:00:00,1.935,155.0
2019-05-20 09:10:00,2.597,209.4
2019-05-20 09:20:00,1.493,209.7
2019-05-20 09:30:00,1.917,183.5
2019-05-20 09:40:00,2.642,212.5
2019-05-20 09:50:00,2.712,206.9
2019-05-20 10:00:00,0.798,162.3
2019-05-20 10:10:00,2.788,133.7
2019-05-20 10:20:00,2.095,201.4
2019-05-20 10:30:00,1.032,99.9
2019-05-20 10:40:00,3.805,200.3
2019-05-20 10:50:00,3.438,208.7
2019-05-20 11:00:00,4.398,224.3
2019-05-20 11:10:00,2.303,240.1
2019-05-20 11:20:00,3.79,195.2
2019-05-20 11:30:00,1.317,281.7
2019-05-20 11:40:00,3.847,119.8
2019-05-20 11:50:00,1.85,168.0
2019-05-20 12:00:00,1.187,253.6
2019-05-20 12:10:00,1.39,155.8
2019-05-20 12:20:00,2.513,211.3
2019-05-20 12:30:00,1.832,275.9
2019-05-20 12:40:00,1.922,242.4
2019-05-20 12:50:00,0.753,194.5
2019-05-20 13:00:00,2.872,156.6
2019-05-20 13:10:00,2.14,165.3
2019-05-20 13:20:00,3.375,18.51
2019-05-20 13:30:00,2.537,105.0
2019-05-20 13:40:00,2.985,37.06
2019-05-20 13:50:00,1.35,23.64
2019-05-20 14:00:00,2.288,33.24
2019-05-20 14:10:00,1.447,341.2
2019-05-20 14:20:00,1.775,249.7
2019-05-20 14:30:00,1.497,159.9
2019-05-20 14:40:00,1.757,206.7
2019-05-20 14:50:00,0.92,102.4
2019-05-20 15:00:00,3.135,82.3
2019-05-20 15:10:00,2.863,86.7
2019-05-20 15:20:00,1.412,68.98
2019-05-20 15:30:00,1.847,100.5
2019-05-20 15:40:00,1.013,358.0
2019-05-20 15:50:00,2.723,158.5
2019-05-20 16:00:00,3.295,193.3
2019-05-20 16:10:00,1.918,136.0
2019-05-20 16:20:00,1.89,120.2
2019-05-20 16:30:00,1.68,246.0
2019-05-20 16:40:00,0.668,185.9
2019-05-20 16:50:00,2.73,167.2
2019-05-20 17:00:00,0.932,136.4
2019-05-20 17:10:00,1.11,176.1
2019-05-20 17:20:00,2.09,191.3
2019-05-20 17:30:00,1.097,228.4
2019-05-20 17:40:00,1.205,243.1
2019-05-20 17:50:00,1.553,209.1
2019-05-20 18:00:00,1.35,190.5
2019-05-20 18:10:00,1.658,221.5
2019-05-20 18:20:00,1.122,265.1
2019-05-20 18:30:00,1.46,245.0
2019-05-20 18:40:00,1.693,241.8
2019-05-20 18:50:00,1.917,297.5
2019-05-20 19:00:00,1.73,299.5
2019-05-20 19:10:00,1.442,291.5
2019-05-20 19:20:00,1.67,310.5
2019-05-20 19:30:00,1.44,326.0
2019-05-20 19:40:00,2.452,352.2
2019-05-20 19:50:00,1.227,3.929
2019-05-20 20:00:00,1.922,344.9
2019-05-20 20:10:00,2.675,303.7
2019-05-20 20:20:00,1.995,285.2
2019-05-20 20:30:00,3.597,216.0
2019-05-20 20:40:00,5.313,239.1
2019-05-20 20:50:00,2.352,239.8
2019-05-20 21:00:00,3.995,252.5
2019-05-20 21:10:00,3.24,246.8
2019-05-20 21:20:00,5.487,241.5
2019-05-20 21:30:00,5.877,245.3
2019-05-20 21:40:00,4.638,234.8
2019-05-20 21:50:00,3.152,225.8
2019-05-20 22:00:00,2.105,240.5
2019-05-20 22:10:00,0.38,307.0
2019-05-20 22:20:00,1.692,244.8
2019-05-20 22:30:00,1.995,229.2
2019-05-20 22:40:00,2.242,195.9
2019-05-20 22:50:00,1.303,167.5
2019-05-20 23:00:00,0.09,178.9
2019-05-20 23:10:00,1.575,170.0
2019-05-20 23:20:00,1.217,260.2
2019-05-20 23:30:00,2.273,149.2
2019-05-20 23:40:00,1.907,68.48
2019-05-20 23:50:00,1.15,73.17
2019-05-21 00:00:00,1.073,138.4
2019-05-21 00:10:00,1.627,95.2
2019-05-21 00:20:00,2.015,95.1
2019-05-21 00:30:00,1.83,52.84
2019-05-21 00:40:00,0.833,354.1
2019-05-21 00:50:00,0.985,169.6
2019-05-21 01:00:00,0.443,143.0
2019-05-21 01:10:00,1.273,219.8
2019-05-21 01:20:00,0.927,192.7
2019-05-21 01:30:00,0.763,151.2
2019-05-21 01:40:00,1.042,213.5
2019-05-21 01:50:00,1.275,188.6
2019-05-21 02:00:00,1.418,190.0
2019-05-21 02:10:00,0.997,174.9
2019-05-21 02:20:00,1.603,152.8
2019-05-21 02:30:00,0.9,154.7
2019-05-21 02:40:00,0.693,155.7
2019-05-21 02:50:00,0.952,348.3
2019-05-21 03:00:00,0.767,305.0
2019-05-21 03:10:00,1.097,333.3
2019-05-21 03:20:00,0.768,307.6
2019-05-21 03:30:00,1.54,352.3
2019-05-21 03:40:00,1.795,336.8
2019-05-21 03:50:00,2.145,340.5
2019-05-21 04:00:00,2.323,341.3
2019-05-21 04:10:00,2.392,341.5
2019-05-21 04:20:00,1.998,351.7
2019-05-21 04:30:00,2.478,345.2
2019-05-21 04:40:00,2.355,342.3
2019-05-21 04:50:00,2.037,355.7
2019-05-21 05:00:00,1.832,341.3
2019-05-21 05:10:00,2.305,350.3
2019-05-21 05:20:00,1.38,8.5
2019-05-21 05:30:00,1.872,349.8
2019-05-21 05:40:00,1.945,336.0
2019-05-21 05:50:00,1.528,10.33
2019-05-21 06:00:00,0.895,43.35
2019-05-21 06:10:00,1.312,31.84
2019-05-21 06:20:00,1.008,28.96
2019-05-21 06:30:00,1.038,43.49
2019-05-21 06:40:00,0.693,47.62
2019-05-21 06:50:00,0.287,8.67
2019-05-21 07:00:00,0.507,298.5
2019-05-21 07:10:00,0.622,186.8
2019-05-21 07:20:00,0.757,208.0
2019-05-21 07:30:00,0.325,37.15
2019-05-21 07:40:00,0.675,135.1
2019-05-21 07:50:00,0.46,196.6
2019-05-21 08:00:00,0.723,302.9
2019-05-21 08:10:00,0.642,241.9
2019-05-21 08:20:00,0.848,113.7
2019-05-21 08:30:00,0.672,42.3
2019-05-21 08:40:00,1.738,128.8
2019-05-21 08:50:00,2.0,109.3
2019-05-21 09:00:00,0.817,201.0
2019-05-21 09:10:00,2.618,124.2
2019-05-21 09:20:00,1.573,151.5
2019-05-21 09:30:00,2.19,218.9
2019-05-21 09:40:00,0.745,102.1
2019-05-21 09:50:00,3.15,121.8
2019-05-21 10:00:00,2.755,112.7
2019-05-21 10:10:00,0.722,254.1
2019-05-21 10:20:00,1.79,97.5
2019-05-21 10:30:00,2.297,146.9
2019-05-21 10:40:00,1.658,155.7
2019-05-21 10:50:00,2.643,100.3
2019-05-21 11:00:00,1.535,127.2
2019-05-21 11:10:00,3.145,132.7
2019-05-21 11:20:00,2.185,354.3
2019-05-21 11:30:00,1.577,124.0
2019-05-21 11:40:00,1.565,109.6
2019-05-21 11:50:00,1.115,58.78
2019-05-21 12:00:00,2.278,130.0
2019-05-21 12:10:00,3.8,120.9
2019-05-21 12:20:00,1.62,119.7
2019-05-21 12:30:00,1.388,13.33
2019-05-21 12:40:00,1.607,81.2
2019-05-21 12:50:00,1.832,13.68
2019-05-21 13:00:00,2.428,179.7
2019-05-21 13:10:00,2.717,158.8
2019-05-21 13:20:00,1.985,74.0
2019-05-21 13:30:00,2.125,132.0
2019-05-21 13:40:00,1.75,158.7
2019-05-21 13:50:00,2.272,209.3
2019-05-21 14:00:00,1.243,230.6
2019-05-21 14:10:00,1.7,104.8
2019-05-21 14:20:00,1.723,93.8
2019-05-21 14:30:00,2.052,60.85
2019-05-21 14:40:00,1.797,66.17
2019-05-21 14:50:00,1.987,92.0
2019-05-21 15:00:00,2.222,61.98
2019-05-21 15:10:00,2.265,38.49
2019-05-21 15:20:00,1.427,320.2
2019-05-21 15:30:00,0.965,59.85
2019-05-21 15:40:00,2.968,125.0
2019-05-21 15:50:00,1.223,99.3
2019-05-21 16:00:00,1.707,95.3
2019-05-21 16:10:00,1.278,160.6
2019-05-21 16:20:00,2.547,137.5
2019-05-21 16:30:00,2.44,115.0
2019-05-21 16:40:00,1.658,111.0
2019-05-21 16:50:00,1.717,115.0
2019-05-21 17:00:00,0.793,200.3
2019-05-21 17:10:00,1.048,75.23
2019-05-21 17:20:00,1.668,74.49
2019-05-21 17:30:00,1.503,113.4
2019-05-21 17:40:00,2.987,217.3
2019-05-21 17:50:00,1.228,151.5
2019-05-21 18:00:00,1.035,167.2
2019-05-21 18:10:00,0.61,236.2
2019-05-21 18:20:00,1.052,159.6
2019-05-21 18:30:00,1.078,133.7
2019-05-21 18:40:00,0.993,164.0
2019-05-21 18:50:00,0.647,189.1
2019-05-21 19:00:00,1.157,182.1
2019-05-21 19:10:00,4.252,221.3
2019-05-21 19:20:00,4.89,231.2
2019-05-21 19:30:00,3.82,246.3
2019-05-21 19:40:00,2.963,284.3
2019-05-21 19:50:00,2.477,282.9
2019-05-21 20:00:00,7.307,91.5
2019-05-21 20:10:00,9.03,92.1
2019-05-21 20:20:00,12.96,67.52
2019-05-21 20:30:00,8.51,58.67
2019-05-21 20:40:00,6.252,85.7
2019-05-21 20:50:00,3.997,71.63
2019-05-21 21:00:00,4.347,83.0
2019-05-21 21:10:00,3.993,30.67
2019-05-21 21:20:00,4.213,5.467
2019-05-21 21:30:00,6.037,9.65
2019-05-21 21:40:00,3.358,36.83
2019-05-21 21:50:00,3.843,43.82
2019-05-21 22:00:00,4.895,37.03
2019-05-21 22:10:00,5.273,33.57
2019-05-21 22:20:00,3.618,17.37
2019-05-21 22:30:00,6.163,331.6
2019-05-21 22:40:00,7.798,326.0
2019-05-21 22:50:00,8.2,315.5
2019-05-21 23:00:00,7.893,316.6
2019-05-21 23:10:00,8.86,299.0
2019-05-21 23:20:00,10.13,307.5
2019-05-21 23:30:00,8.35,275.5
2019-05-21 23:40:00,1.752,89.2
2019-05-21 23:50:00,3.38,321.5
2019-05-22 00:00:00,3.23,18.07
2019-05-22 00:10:00,3.653,24.0
2019-05-22 00:20:00,2.217,62.64
2019-05-22 00:30:00,2.262,77.57
2019-05-22 00:40:00,2.823,118.3
2019-05-22 00:50:00,1.715,106.5
2019-05-22 01:00:00,1.128,172.5
2019-05-22 01:10:00,0.935,168.0
2019-05-22 01:20:00,1.262,147.5
2019-05-22 01:30:00,1.928,133.5
2019-05-22 01:40:00,0.718,156.4
2019-05-22 01:50:00,0.397,11.31
2019-05-22 02:00:00,0.683,190.6
2019-05-22 02:10:00,0.882,110.1
2019-05-22 02:20:00,1.053,94.5
2019-05-22 02:30:00,0.888,132.5
2019-05-22 02:40:00,1.04,114.5
2019-05-22 02:50:00,0.678,130.3
2019-05-22 03:00:00,1.082,321.2
2019-05-22 03:10:00,2.058,264.8
2019-05-22 03:20:00,0.963,297.8
2019-05-22 03:30:00,1.482,316.2
2019-05-22 03:40:00,1.477,298.2
2019-05-22 03:50:00,1.38,314.2
2019-05-22 04:00:00,2.035,325.7
2019-05-22 04:10:00,2.072,336.3
2019-05-22 04:20:00,1.17,314.3
2019-05-22 04:30:00,1.548,335.0
2019-05-22 04:40:00,1.615,345.5
2019-05-22 04:50:00,1.875,351.5
2019-05-22 05:00:00,1.607,351.5
2019-05-22 05:10:00,1.777,359.7
2019-05-22 05:20:00,0.98,42.02
2019-05-22 05:30:00,0.662,89.1
2019-05-22 05:40:00,0.632,98.0
2019-05-22 05:50:00,0.338,118.7
2019-05-22 06:00:00,0.2,146.5
2019-05-22 06:10:00,0.752,201.5
2019-05-22 06:20:00,0.627,254.3
2019-05-22 06:30:00,0.675,256.7
2019-05-22 06:40:00,0.553,297.3
2019-05-22 06:50:00,0.957,272.2
2019-05-22 07:00:00,1.04,322.2
2019-05-22 07:10:00,0.953,292.5
2019-05-22 07:20:00,0.718,281.3
2019-05-22 07:30:00,0.757,312.5
2019-05-22 07:40:00,0.452,22.51
2019-05-22 07:50:00,0.403,340.0
2019-05-22 08:00:00,0.418,342.1
2019-05-22 08:10:00,0.473,25.44
2019-05-22 08:20:00,0.497,342.6
2019-05-22 08:30:00,0.543,11.33
2019-05-22 08:40:00,0.757,30.69
2019-05-22 08:50:00,0.335,50.2
2019-05-22 09:00:00,1.13,163.7
2019-05-22 09:10:00,0.805,200.0
2019-05-22 09:20:00,0.958,166.1
2019-05-22 09:30:00,1.597,132.2
2019-05-22 09:40:00,1.538,99.5
2019-05-22 09:50:00,2.755,122.5
2019-05-22 10:00:00,1.008,177.7
2019-05-22 10:10:00,1.867,150.3
2019-05-22 10:20:00,1.738,131.8
2019-05-22 10:30:00,1.748,159.3
2019-05-22 10:40:00,2.495,129.8
2019-05-22 10:50:00,0.433,246.4
2019-05-22 11:00:00,2.72,147.3
2019-05-22 11:10:00,1.415,267.0
2019-05-22 11:20:00,1.563,187.5
2019-05-22 11:30:00,2.153,199.3
2019-05-22 11:40:00,1.845,148.5
2019-05-22 11:50:00,1.873,161.9
2019-05-22 12:00:00,0.99,14.79
2019-05-22 12:10:00,1.725,152.8
2019-05-22 12:20:00,1.567,158.0
2019-05-22 12:30:00,3.418,129.7
2019-05-22 12:40:00,1.328,296.6
2019-05-22 12:50:00,1.943,108.3
2019-05-22 13:00:00,2.185,145.9
2019-05-22 13:10:00,2.208,317.2
2019-05-22 13:20:00,1.147,234.8
2019-05-22 13:30:00,1.277,238.2
2019-05-22 13:40:00,3.103,118.8
2019-05-22 13:50:00,2.553,92.0
2019-05-22 14:00:00,2.415,121.5
2019-05-22 14:10:00,2.58,86.1
2019-05-22 14:20:00,1.312,109.6
2019-05-22 14:30:00,3.235,118.2
2019-05-22 14:40:00,2.4,131.4
2019-05-22 14:50:00,1.33,181.7
2019-05-22 15:00:00,2.138,108.1
2019-05-22 15:10:00,1.308,134.7
2019-05-22 15:20:00,1.868,134.5
2019-05-22 15:30:00,2.162,108.8
2019-05-22 15:40:00,2.895,98.7
2019-05-22 15:50:00,3.615,112.4
2019-05-22 16:00:00,1.258,68.98
2019-05-22 16:10:00,1.08,111.3
2019-05-22 16:20:00,1.063,115.2
2019-05-22 16:30:00,1.275,69.98
2019-05-22 16:40:00,1.873,88.9
2019-05-22 16:50:00,1.162,135.7
2019-05-22 17:00:00,1.562,167.4
2019-05-22 17:10:00,0.707,141.4
2019-05-22 17:20:00,1.147,122.5
2019-05-22 17:30:00,2.005,110.8
2019-05-22 17:40:00,0.452,94.7
2019-05-22 17:50:00,0.895,178.6
2019-05-22 18:00:00,1.052,78.81
2019-05-22 18:10:00,1.048,114.0
2019-05-22 18:20:00,1.532,102.2
2019-05-22 18:30:00,1.28,92.3
2019-05-22 18:40:00,1.138,90.8
2019-05-22 18:50:00,1.507,56.17
2019-05-22 19:00:00,1.128,74.33
2019-05-22 19:10:00,1.533,35.67
2019-05-22 19:20:00,1.208,29.67
2019-05-22 19:30:00,1.198,7.333
2019-05-22 19:40:00,2.527,346.7
2019-05-22 19:50:00,1.837,350.7
2019-05-22 20:00:00,1.74,342.3
2019-05-22 20:10:00,1.42,3.56
2019-05-22 20:20:00,1.855,1.483
2019-05-22 20:30:00,2.47,19.25
2019-05-22 20:40:00,1.545,355.8
2019-05-22 20:50:00,1.062,354.0
2019-05-22 21:00:00,2.335,331.2
2019-05-22 21:10:00,3.792,296.3
2019-05-22 21:20:00,3.335,309.3
2019-05-22 21:30:00,2.44,324.5
2019-05-22 21:40:00,1.092,346.8
2019-05-22 21:50:00,0.875,37.61
2019-05-22 22:00:00,0.815,313.0
2019-05-22 22:10:00,0.18,31.54
2019-05-22 22:20:00,0.977,204.3
2019-05-22 22:30:00,0.315,172.4
2019-05-22 22:40:00,1.2,130.2
2019-05-22 22:50:00,0.912,33.82
2019-05-22 23:00:00,1.283,42.17
2019-05-22 23:10:00,0.807,81.6
2019-05-22 23:20:00,1.215,127.1
2019-05-22 23:30:00,3.19,139.7
2019-05-22 23:40:00,1.412,139.9
2019-05-22 23:50:00,1.707,333.2
2019-05-23 00:00:00,0.35,193.7
2019-05-23 00:10:00,0.703,127.2
2019-05-23 00:20:00,2.442,90.7
2019-05-23 00:30:00,1.078,118.2
2019-05-23 00:40:00,0.267,309.3
2019-05-23 00:50:00,1.118,206.7
2019-05-23 01:00:00,1.678,139.2
2019-05-23 01:10:00,1.508,207.0
2019-05-23 01:20:00,3.033,197.3
2019-05-23 01:30:00,2.322,185.2
2019-05-23 01:40:00,1.392,207.3
2019-05-23 01:50:00,0.718,182.6
2019-05-23 02:00:00,0.448,278.9
2019-05-23 02:10:00,1.442,354.9
2019-05-23 02:20:00,2.105,330.8
2019-05-23 02:30:00,2.023,335.2
2019-05-23 02:40:00,2.018,339.2
2019-05-23 02:50:00,2.033,340.2
2019-05-23 03:00:00,1.96,342.5
2019-05-23 03:10:00,2.4,343.7
2019-05-23 03:20:00,0.268,99.0
2019-05-23 03:30:00,1.312,240.3
2019-05-23 03:40:00,1.058,352.7
2019-05-23 03:50:00,1.165,334.7
2019-05-23 04:00:00,1.038,346.8
2019-05-23 04:10:00,1.665,351.5
2019-05-23 04:20:00,1.417,0.833
2019-05-23 04:30:00,1.175,20.34
2019-05-23 04:40:00,1.537,13.83
2019-05-23 04:50:00,2.023,346.3
2019-05-23 05:00:00,1.795,352.7
2019-05-23 05:10:00,1.447,351.5
2019-05-23 05:20:00,1.237,348.5
2019-05-23 05:30:00,0.112,58.29
2019-05-23 05:40:00,0.65,325.2
2019-05-23 05:50:00,0.833,339.0
2019-05-23 06:00:00,1.543,338.2
2019-05-23 06:10:00,1.992,335.8
2019-05-23 06:20:00,1.848,335.5
2019-05-23 06:30:00,1.86,328.3
2019-05-23 06:40:00,2.198,336.5
2019-05-23 06:50:00,1.605,325.2
2019-05-23 07:00:00,1.37,324.2
2019-05-23 07:10:00,0.345,3.542
2019-05-23 07:20:00,0.537,16.5
2019-05-23 07:30:00,0.92,17.34
2019-05-23 07:40:00,0.38,150.0
2019-05-23 07:50:00,0.797,117.4
2019-05-23 08:00:00,0.962,180.7
2019-05-23 08:10:00,0.867,180.5
2019-05-23 08:20:00,1.365,171.8
2019-05-23 08:30:00,0.648,170.1
2019-05-23 08:40:00,1.815,167.2
2019-05-23 08:50:00,2.028,156.7
2019-05-23 09:00:00,1.982,148.2
2019-05-23 09:10:00,1.013,117.2
2019-05-23 09:20:00,0.998,200.7
2019-05-23 09:30:00,2.518,198.2
2019-05-23 09:40:00,2.375,202.9
2019-05-23 09:50:00,2.042,153.4
2019-05-23 10:00:00,1.992,134.8
2019-05-23 10:10:00,2.182,182.3
2019-05-23 10:20:00,2.353,160.2
2019-05-23 10:30:00,2.423,154.1
2019-05-23 10:40:00,1.07,53.11
2019-05-23 10:50:00,1.678,246.9
2019-05-23 11:00:00,2.072,228.3
2019-05-23 11:10:00,2.36,150.6
2019-05-23 11:20:00,1.96,219.3
2019-05-23 11:30:00,2.323,113.7
2019-05-23 11:40:00,3.137,202.5
2019-05-23 11:50:00,2.467,263.0
2019-05-23 12:00:00,2.665,178.9
2019-05-23 12:10:00,2.705,193.8
2019-05-23 12:20:00,2.172,139.5
2019-05-23 12:30:00,4.248,154.8
2019-05-23 12:40:00,2.577,139.1
2019-05-23 12:50:00,3.625,197.0
2019-05-23 13:00:00,1.222,135.8
2019-05-23 13:10:00,1.023,27.14
2019-05-23 13:20:00,0.993,135.9
2019-05-23 13:30:00,2.522,109.8
2019-05-23 13:40:00,2.477,157.8
2019-05-23 13:50:00,2.093,120.7
2019-05-23 14:00:00,2.165,208.5
2019-05-23 14:10:00,1.678,134.3
2019-05-23 14:20:00,2.583,185.7
2019-05-23 14:30:00,2.892,189.8
2019-05-23 14:40:00,1.35,123.7
2019-05-23 14:50:00,1.955,22.1
2019-05-23 15:00:00,1.668,16.67
2019-05-23 15:10:00,2.743,262.7
2019-05-23 15:20:00,3.287,154.8
2019-05-23 15:30:00,1.638,277.2
2019-05-23 15:40:00,2.302,203.2
2019-05-23 15:50:00,2.803,292.0
2019-05-23 16:00:00,2.597,178.1
2019-05-23 16:10:00,3.402,212.3
2019-05-23 16:20:00,1.84,222.8
2019-05-23 16:30:00,0.628,2.387
2019-05-23 16:40:00,0.957,184.0
2019-05-23 16:50:00,1.263,190.4
2019-05-23 17:00:00,0.657,199.6
2019-05-23 17:10:00,1.377,233.3
2019-05-23 17:20:00,1.867,247.5
2019-05-23 17:30:00,1.582,278.7
2019-05-23 17:40:00,1.482,271.8
2019-05-23 17:50:00,1.338,290.5
2019-05-23 18:00:00,2.668,302.5
2019-05-23 18:10:00,1.252,307.2
2019-05-23 18:20:00,1.733,318.2
2019-05-23 18:30:00,1.868,336.9
2019-05-23 18:40:00,1.655,352.9
2019-05-23 18:50:00,1.183,4.46
2019-05-23 19:00:00,0.687,38.58
2019-05-23 19:10:00,0.438,312.7
2019-05-23 19:20:00,1.272,273.8
2019-05-23 19:30:00,2.693,258.8
2019-05-23 19:40:00,2.022,325.7
2019-05-23 19:50:00,1.308,328.5
2019-05-23 20:00:00,1.893,284.5
2019-05-23 20:10:00,1.403,310.7
2019-05-23 20:20:00,2.222,346.5
2019-05-23 20:30:00,4.095,344.1
2019-05-23 20:40:00,1.248,312.0
2019-05-23 20:50:00,0.38,80.3
2019-05-23 21:00:00,4.07,54.98
2019-05-23 21:10:00,7.807,97.7
2019-05-23 21:20:00,5.917,87.8
2019-05-23 21:30:00,8.04,117.0
2019-05-23 21:40:00,6.827,145.2
2019-05-23 21:50:00,2.968,168.1
2019-05-23 22:00:00,6.652,142.3
2019-05-23 22:10:00,4.842,135.9
2019-05-23 22:20:00,2.762,61.74
2019-05-23 22:30:00,1.847,333.8
2019-05-23 22:40:00,2.65,350.5
2019-05-23 22:50:00,2.79,3.163
2019-05-23 23:00:00,2.192,346.8
2019-05-23 23:10:00,3.558,311.0
2019-05-23 23:20:00,4.265,286.0
2019-05-23 23:30:00,3.922,308.2
2019-05-23 23:40:00,3.923,326.7
2019-05-23 23:50:00,3.93,319.0
2019-05-24 00:00:00,5.31,307.7
2019-05-24 00:10:00,3.027,310.8
2019-05-24 00:20:00,3.573,193.2
2019-05-24 00:30:00,4.142,235.0
2019-05-24 00:40:00,2.867,263.9
2019-05-24 00:50:00,2.403,272.3
2019-05-24 01:00:00,3.755,294.3
2019-05-24 01:10:00,3.652,309.3
2019-05-24 01:20:00,3.105,299.3
2019-05-24 01:30:00,3.848,316.8
2019-05-24 01:40:00,2.892,297.7
2019-05-24 01:50:00,1.058,270.4
2019-05-24 02:00:00,1.097,28.15
2019-05-24 02:10:00,1.64,72.17
2019-05-24 02:20:00,2.585,45.32
2019-05-24 02:30:00,1.972,52.63
2019-05-24 02:40:00,0.83,90.6
2019-05-24 02:50:00,1.625,159.8
2019-05-24 03:00:00,1.51,163.0
2019-05-24 03:10:00,1.64,194.5
2019-05-24 03:20:00,0.812,317.2
2019-05-24 03:30:00,4.06,304.8
2019-05-24 03:40:00,1.275,313.9
2019-05-24 03:50:00,3.582,138.7
2019-05-24 04:00:00,2.143,150.3
2019-05-24 04:10:00,1.155,161.5
2019-05-24 04:20:00,1.108,173.9
2019-05-24 04:30:00,0.81,107.4
2019-05-24 04:40:00,1.245,128.5
2019-05-24 04:50:00,1.13,65.34
2019-05-24 05:00:00,0.76,71.17
2019-05-24 05:10:00,1.002,28.82
2019-05-24 05:20:00,0.855,45.17
2019-05-24 05:30:00,0.35,357.9
2019-05-24 05:40:00,0.72,56.83
2019-05-24 05:50:00,0.347,280.5
2019-05-24 06:00:00,0.312,241.5
2019-05-24 06:10:00,0.437,211.3
2019-05-24 06:20:00,0.328,42.5
2019-05-24 06:30:00,0.255,185.5
2019-05-24 06:40:00,1.063,109.3
2019-05-24 06:50:00,0.353,8.5
2019-05-24 07:00:00,0.543,322.5
2019-05-24 07:10:00,0.798,319.3
2019-05-24 07:20:00,1.287,326.5
2019-05-24 07:30:00,0.688,339.7
2019-05-24 07:40:00,0.727,255.8
2019-05-24 07:50:00,1.097,287.0
2019-05-24 08:00:00,0.855,275.3
2019-05-24 08:10:00,0.57,151.8
2019-05-24 08:20:00,1.44,255.5
2019-05-24 08:30:00,1.447,272.1
2019-05-24 08:40:00,1.02,253.7
2019-05-24 08:50:00,1.13,209.0
2019-05-24 09:00:00,1.975,167.0
2019-05-24 09:10:00,2.133,147.3
2019-05-24 09:20:00,2.037,158.0
2019-05-24 09:30:00,0.897,210.4
2019-05-24 09:40:00,1.668,77.99
2019-05-24 09:50:00,0.692,139.9
2019-05-24 10:00:00,1.3,190.1
2019-05-24 10:10:00,1.902,183.6
2019-05-24 10:20:00,1.265,119.2
2019-05-24 10:30:00,1.793,189.5
2019-05-24 10:40:00,2.867,173.2
2019-05-24 10:50:00,1.135,211.3
2019-05-24 11:00:00,2.045,190.4
2019-05-24 11:10:00,1.162,213.0
2019-05-24 11:20:00,1.908,142.4
2019-05-24 11:30:00,2.34,249.0
2019-05-24 11:40:00,0.628,97.2
2019-05-24 11:50:00,1.702,218.3
2019-05-24 12:00:00,1.595,116.2
2019-05-24 12:10:00,1.572,188.3
2019-05-24 12:20:00,1.475,167.9
2019-05-24 12:30:00,1.77,102.0
2019-05-24 12:40:00,1.343,112.9
2019-05-24 12:50:00,1.187,133.3
2019-05-24 13:00:00,0.888,192.2
2019-05-24 13:10:00,0.732,342.9
2019-05-24 13:20:00,2.885,142.9
2019-05-24 13:30:00,1.742,205.4
2019-05-24 13:40:00,2.282,245.8
2019-05-24 13:50:00,2.805,142.8
2019-05-24 14:00:00,2.5,164.2
2019-05-24 14:10:00,2.963,141.8
2019-05-24 14:20:00,2.085,205.3
2019-05-24 14:30:00,1.91,219.2
2019-05-24 14:40:00,2.927,179.2
2019-05-24 14:50:00,2.338,213.1
2019-05-24 15:00:00,2.282,303.1
2019-05-24 15:10:00,2.687,166.0
2019-05-24 15:20:00,1.542,8.0
2019-05-24 15:30:00,1.563,167.4
2019-05-24 15:40:00,1.613,139.0
2019-05-24 15:50:00,0.99,292.1
2019-05-24 16:00:00,0.702,7.576
2019-05-24 16:10:00,0.642,46.14
2019-05-24 16:20:00,0.362,92.9
2019-05-24 16:30:00,0.485,95.5
2019-05-24 16:40:00,0.81,131.5
2019-05-24 16:50:00,0.76,207.0
2019-05-24 17:00:00,0.787,226.5
2019-05-24 17:10:00,0.398,166.8
2019-05-24 17:20:00,1.232,318.6
2019-05-24 17:30:00,1.603,351.7
2019-05-24 17:40:00,2.373,326.7
2019-05-24 17:50:00,1.988,337.2
2019-05-24 18:00:00,2.503,336.3
2019-05-24 18:10:00,2.98,340.0
2019-05-24 18:20:00,2.302,335.8
2019-05-24 18:30:00,1.712,355.5
2019-05-24 18:40:00,2.735,334.0
2019-05-24 18:50:00,1.978,348.0
2019-05-24 19:00:00,2.392,354.5
2019-05-24 19:10:00,1.992,352.8
2019-05-24 19:20:00,1.708,346.4
2019-05-24 19:30:00,1.92,346.0
2019-05-24 19:40:00,1.137,0.65
2019-05-24 19:50:00,1.348,313.5
2019-05-24 20:00:00,2.33,279.0
2019-05-24 20:10:00,1.972,322.5
2019-05-24 20:20:00,0.845,5.129
2019-05-24 20:30:00,1.873,49.34
2019-05-24 20:40:00,1.292,325.0
2019-05-24 20:50:00,1.345,326.8
2019-05-24 21:00:00,2.322,319.8
2019-05-24 21:10:00,1.545,336.1
2019-05-24 21:20:00,1.733,15.33
2019-05-24 21:30:00,1.518,73.83
2019-05-24 21:40:00,1.14,87.0
2019-05-24 21:50:00,1.293,70.35
2019-05-24 22:00:00,1.297,71.6
2019-05-24 22:10:00,2.437,80.0
