tiempo,year,month,day,hour,minute,Idirecta,Iglobal,Idifusa,UV,To,HR,Wspeed,P
2019-10-05 04:20:00,2019,10,5,4,20,0.0,0.0,0.0,0.242,20.76,20.51,0.378,87223.98
2019-10-05 04:30:00,2019,10,5,4,30,0.123,0.0,0.0,0.271,20.84,20.62,1.211,87250.09999999999
2019-10-05 04:40:00,2019,10,5,4,40,0.086,0.0,0.0,0.261,20.73,23.17,1.257,87223.93
2019-10-05 04:50:00,2019,10,5,4,50,0.191,0.0,0.0,0.263,20.6,20.31,1.921,87263.98000000001
2019-10-05 05:00:00,2019,10,5,5,0,0.313,0.0,0.0,0.268,20.74,21.3,2.488,87246.0
2019-10-05 05:10:00,2019,10,5,5,10,0.001,0.0,0.0,0.271,19.95,22.83,2.529,87236.97
2019-10-05 05:20:00,2019,10,5,5,20,0.145,0.0,0.0,0.278,19.82,21.98,2.684,87282.87
2019-10-05 05:30:00,2019,10,5,5,30,0.008,0.0,0.0,0.278,19.71,22.8,2.785,87290.17
2019-10-05 05:40:00,2019,10,5,5,40,0.028,0.0,0.0,0.276,19.66,22.29,2.785,87303.27
2019-10-05 05:50:00,2019,10,5,5,50,0.197,0.0,0.0,0.29,20.03,21.95,2.75,87306.48999999999
2019-10-05 06:00:00,2019,10,5,6,0,0.277,0.0,0.0,0.277,20.21,21.64,2.436,87311.43
2019-10-05 06:10:00,2019,10,5,6,10,0.001,0.085,0.0,0.243,19.8,23.41,1.944,87318.8
2019-10-05 06:20:00,2019,10,5,6,20,0.096,3.664,2.327,0.24,19.06,22.35,2.27,87315.41
2019-10-05 06:30:00,2019,10,5,6,30,45.57,17.62,12.21,0.232,19.56,21.95,2.24,87316.42
2019-10-05 06:40:00,2019,10,5,6,40,181.0,45.24,23.28,0.231,19.57,21.91,2.278,87328.62
2019-10-05 06:50:00,2019,10,5,6,50,259.4,72.77,31.99,0.226,19.91,21.3,1.86,87350.69
2019-10-05 07:00:00,2019,10,5,7,0,332.2,105.3,40.78,0.226,20.41,20.75,1.883,87312.98000000001
2019-10-05 07:10:00,2019,10,5,7,10,392.2,141.8,49.79,0.223,20.7,22.25,2.086,87344.23000000001
2019-10-05 07:20:00,2019,10,5,7,20,441.4,178.1,57.1,0.229,20.96,20.0,1.255,87368.70999999999
2019-10-05 07:30:00,2019,10,5,7,30,476.6,214.5,65.35,0.261,21.87,18.78,1.222,87392.38
2019-10-05 07:40:00,2019,10,5,7,40,506.6,253.0,74.13,0.316,22.7,16.94,1.322,87356.34
2019-10-05 07:50:00,2019,10,5,7,50,529.3,290.4,82.5,0.325,23.59,16.39,0.256,87353.95999999999
2019-10-05 08:00:00,2019,10,5,8,0,551.4,327.2,89.7,0.23,24.78,15.91,0.002,87391.67
2019-10-05 08:10:00,2019,10,5,8,10,578.8,368.8,97.2,0.211,26.05,19.73,0.208,87424.28
2019-10-05 08:20:00,2019,10,5,8,20,608.9,411.9,102.4,0.213,26.1,21.74,0.978,87418.51000000001
2019-10-05 08:30:00,2019,10,5,8,30,644.9,460.2,107.5,0.241,25.63,23.72,1.459,87402.66
2019-10-05 08:40:00,2019,10,5,8,40,663.5,500.7,113.4,0.225,25.81,22.86,1.771,87417.1
2019-10-05 08:50:00,2019,10,5,8,50,671.6,536.6,120.1,0.212,26.32,24.13,1.522,87414.08
2019-10-05 09:00:00,2019,10,5,9,0,686.8,574.0,124.3,0.21,26.13,23.99,1.484,87406.34
2019-10-05 09:10:00,2019,10,5,9,10,701.3,612.0,129.7,0.208,26.83,25.18,1.607,87420.87
2019-10-05 09:20:00,2019,10,5,9,20,717.3,653.8,136.7,0.207,26.93,23.82,1.967,87435.32
2019-10-05 09:30:00,2019,10,5,9,30,723.2,687.9,143.3,0.209,26.84,23.61,1.949,87421.09
2019-10-05 09:40:00,2019,10,5,9,40,732.1,722.3,148.5,0.208,27.0,21.74,1.72,87426.39
2019-10-05 09:50:00,2019,10,5,9,50,746.6,759.2,152.6,0.208,27.79,20.03,2.01,87420.98
2019-10-05 10:00:00,2019,10,5,10,0,749.9,787.6,158.1,0.208,28.09,19.73,1.556,87432.74
2019-10-05 10:10:00,2019,10,5,10,10,748.8,815.0,165.1,0.242,28.42,20.1,1.643,87428.06
2019-10-05 10:20:00,2019,10,5,10,20,749.1,840.0,171.0,0.273,28.94,19.08,1.658,87404.35
2019-10-05 10:30:00,2019,10,5,10,30,754.9,866.0,175.3,0.272,29.24,19.66,1.368,87404.51000000001
2019-10-05 10:40:00,2019,10,5,10,40,768.2,897.0,178.6,0.276,29.38,17.89,1.842,87407.15
2019-10-05 10:50:00,2019,10,5,10,50,788.5,928.0,178.1,0.284,30.22,16.22,1.1,87377.14
2019-10-05 11:00:00,2019,10,5,11,0,799.0,951.0,177.6,0.291,30.7,14.92,1.451,87391.97
2019-10-05 11:10:00,2019,10,5,11,10,806.0,973.0,177.8,0.28,31.12,13.49,1.548,87358.88
2019-10-05 11:20:00,2019,10,5,11,20,811.0,988.0,177.2,0.28,31.23,13.66,1.345,87366.94
2019-10-05 11:30:00,2019,10,5,11,30,808.0,999.0,179.1,0.253,31.33,12.44,1.996,87358.09000000001
2019-10-05 11:40:00,2019,10,5,11,40,801.0,1001.0,181.5,0.218,31.63,12.64,1.1,87367.55
2019-10-05 11:50:00,2019,10,5,11,50,788.2,1007.0,188.5,0.221,32.09,12.44,1.791,87352.49
2019-10-05 12:00:00,2019,10,5,12,0,776.5,1007.0,192.7,0.225,31.98,13.76,1.919,87320.42
2019-10-05 12:10:00,2019,10,5,12,10,810.0,1040.0,187.9,0.222,32.13,13.46,2.013,87319.84999999999
2019-10-05 12:20:00,2019,10,5,12,20,812.0,1036.0,178.3,0.219,32.21,13.66,2.529,87262.49
2019-10-05 12:30:00,2019,10,5,12,30,832.0,1048.0,169.4,0.235,32.37,13.22,2.928,87279.68
2019-10-05 12:40:00,2019,10,5,12,40,824.0,1043.0,171.6,0.229,32.89,12.57,2.762,87274.45
2019-10-05 12:50:00,2019,10,5,12,50,727.3,1037.0,170.2,0.225,33.52,12.71,3.407,87261.32
2019-10-05 13:00:00,2019,10,5,13,0,562.7,1049.0,161.4,0.225,33.22,12.71,3.38,87224.33
2019-10-05 13:10:00,2019,10,5,13,10,582.2,1053.0,153.3,0.221,33.25,11.99,3.926,87207.9
2019-10-05 13:20:00,2019,10,5,13,20,596.8,1057.0,148.7,0.222,33.3,11.24,3.677,87205.26999999999
2019-10-05 13:30:00,2019,10,5,13,30,604.8,1056.0,150.4,0.219,33.21,11.82,3.885,87171.89
2019-10-05 13:40:00,2019,10,5,13,40,578.3,1003.0,157.3,0.223,33.73,11.58,3.499,87185.37
2019-10-05 13:50:00,2019,10,5,13,50,574.0,992.0,163.6,0.22,33.8,11.92,3.654,87155.98
2019-10-05 14:00:00,2019,10,5,14,0,585.6,1001.0,168.3,0.218,33.66,11.38,4.376,87142.08
2019-10-05 14:10:00,2019,10,5,14,10,581.1,984.0,173.2,0.215,34.32,11.75,3.887,87108.5
2019-10-05 14:20:00,2019,10,5,14,20,556.0,949.0,182.7,0.226,34.58,11.65,3.876,87103.31999999999
2019-10-05 14:30:00,2019,10,5,14,30,522.6,900.0,191.3,0.216,34.62,11.89,3.636,87094.09000000001
2019-10-05 14:40:00,2019,10,5,14,40,530.6,898.0,194.9,0.207,34.72,11.69,4.442,87080.15000000001
2019-10-05 14:50:00,2019,10,5,14,50,495.1,842.0,195.4,0.211,34.09,11.21,4.016,87074.44
2019-10-05 15:00:00,2019,10,5,15,0,460.1,786.4,198.3,0.211,34.57,11.86,2.953,87026.5
2019-10-05 15:10:00,2019,10,5,15,10,460.3,773.6,202.8,0.21,35.01,11.69,4.321,87028.05
2019-10-05 15:20:00,2019,10,5,15,20,439.0,727.2,199.1,0.209,34.8,11.11,3.751,87038.83
2019-10-05 15:30:00,2019,10,5,15,30,422.6,688.9,194.7,0.213,35.0,10.94,3.247,87009.64
2019-10-05 15:40:00,2019,10,5,15,40,465.5,703.5,186.9,0.208,35.38,10.39,3.121,86994.4
2019-10-05 15:50:00,2019,10,5,15,50,442.3,646.7,172.7,0.205,34.98,9.74,5.029,86986.84
2019-10-05 16:00:00,2019,10,5,16,0,468.1,635.7,160.1,0.202,35.06,9.47,2.951,86994.25
2019-10-05 16:10:00,2019,10,5,16,10,514.0,641.5,147.7,0.202,35.39,9.3,2.463,86994.44
2019-10-05 16:20:00,2019,10,5,16,20,523.3,612.0,135.3,0.204,35.72,9.06,2.28,86962.84000000001
2019-10-05 16:30:00,2019,10,5,16,30,497.9,559.0,126.8,0.205,35.72,9.88,3.847,86933.87
2019-10-05 16:40:00,2019,10,5,16,40,484.7,515.7,119.0,0.218,35.52,9.54,4.354,86938.2
2019-10-05 16:50:00,2019,10,5,16,50,469.9,476.3,113.1,0.207,35.28,9.51,4.627,86940.03
2019-10-05 17:00:00,2019,10,5,17,0,451.3,432.4,106.9,0.199,35.22,9.4,4.565,86941.13
2019-10-05 17:10:00,2019,10,5,17,10,428.0,388.9,101.2,0.239,35.1,9.5,3.99,86924.13
2019-10-05 17:20:00,2019,10,5,17,20,403.4,346.8,95.2,0.205,35.01,9.3,4.54,86924.26000000001
2019-10-05 17:30:00,2019,10,5,17,30,394.0,315.7,90.1,0.206,34.81,9.74,5.304,86937.93
2019-10-05 17:40:00,2019,10,5,17,40,346.3,269.1,86.7,0.202,34.49,9.78,6.299,86907.75
2019-10-05 17:50:00,2019,10,5,17,50,286.2,216.3,79.76,0.206,34.43,9.57,4.337,86930.02
2019-10-05 18:00:00,2019,10,5,18,0,244.7,175.5,71.61,0.195,34.42,11.0,3.006,86930.62
2019-10-05 18:10:00,2019,10,5,18,10,210.9,142.2,63.05,0.194,34.03,10.94,4.467,86961.86
2019-10-05 18:20:00,2019,10,5,18,20,170.8,108.2,52.65,0.193,33.68,11.11,4.425,86936.04000000001
2019-10-05 18:30:00,2019,10,5,18,30,123.5,75.44,40.86,0.237,33.47,11.04,3.995,86931.64
2019-10-05 18:40:00,2019,10,5,18,40,79.69,49.05,29.42,0.202,33.15,11.21,4.534,86955.09
2019-10-05 18:50:00,2019,10,5,18,50,27.56,26.14,18.13,0.214,32.75,11.17,4.966,86979.68
2019-10-05 19:00:00,2019,10,5,19,0,0.072,9.05,6.758,0.201,32.41,11.21,5.434,86993.64
2019-10-05 19:10:00,2019,10,5,19,10,0.0,0.834,0.505,0.2,32.15,11.34,4.771,87015.47
2019-10-05 19:20:00,2019,10,5,19,20,0.0,0.0,0.0,0.199,31.93,11.62,3.842,87019.93
2019-10-05 19:30:00,2019,10,5,19,30,0.0,0.0,0.0,0.202,31.68,11.82,2.931,87061.92
2019-10-05 19:40:00,2019,10,5,19,40,0.043,0.0,0.0,0.222,31.47,11.92,3.64,87030.72
2019-10-05 19:50:00,2019,10,5,19,50,0.0,0.0,0.0,0.237,31.21,12.13,3.064,87022.13
2019-10-05 20:00:00,2019,10,5,20,0,0.0,0.0,0.0,0.205,31.0,12.3,2.993,87033.36
2019-10-05 20:10:00,2019,10,5,20,10,0.0,0.0,0.0,0.228,30.73,12.5,2.743,87063.58
2019-10-05 20:20:00,2019,10,5,20,20,0.0,0.0,0.0,0.21,30.35,12.74,2.071,87092.9
2019-10-05 20:30:00,2019,10,5,20,30,0.0,0.0,0.0,0.195,30.15,12.84,1.884,87107.08
2019-10-05 20:40:00,2019,10,5,20,40,0.0,0.0,0.0,0.197,29.84,13.39,2.184,87087.41
2019-10-05 20:50:00,2019,10,5,20,50,0.0,0.0,0.0,0.223,29.07,14.75,2.5,87110.36
2019-10-05 21:00:00,2019,10,5,21,0,0.0,0.0,0.0,0.22,27.8,15.03,2.646,87140.43000000001
2019-10-05 21:10:00,2019,10,5,21,10,0.0,0.0,0.0,0.222,27.08,15.13,2.294,87116.45999999999
2019-10-05 21:20:00,2019,10,5,21,20,0.0,0.0,0.0,0.209,27.05,14.48,2.385,87143.76999999999
2019-10-05 21:30:00,2019,10,5,21,30,0.0,0.0,0.0,0.192,27.26,14.31,1.804,87161.95
2019-10-05 21:40:00,2019,10,5,21,40,0.0,0.0,0.0,0.19,27.09,16.32,1.278,87171.23
2019-10-05 21:50:00,2019,10,5,21,50,0.0,0.0,0.0,0.19,26.2,17.17,0.786,87183.48
2019-10-05 22:00:00,2019,10,5,22,0,0.0,0.0,0.0,0.181,25.74,17.28,0.863,87182.02
2019-10-05 22:10:00,2019,10,5,22,10,0.018,0.0,0.0,0.179,25.79,16.43,0.182,87205.98
2019-10-05 22:20:00,2019,10,5,22,20,0.001,0.0,0.0,0.177,25.93,18.64,0.062,87219.83
2019-10-05 22:30:00,2019,10,5,22,30,0.24,0.0,0.0,0.178,25.35,18.88,1.233,87237.83
2019-10-05 22:40:00,2019,10,5,22,40,0.169,0.0,0.0,0.179,25.31,19.29,1.204,87254.23
2019-10-05 22:50:00,2019,10,5,22,50,0.348,0.0,0.0,0.181,25.97,18.47,1.62,87275.41
2019-10-05 23:00:00,2019,10,5,23,0,0.0,0.0,0.0,0.179,25.0,20.0,1.783,87276.31
2019-10-05 23:10:00,2019,10,5,23,10,0.001,0.0,0.0,0.176,24.73,20.28,2.017,87266.37
2019-10-05 23:20:00,2019,10,5,23,20,0.068,0.0,0.0,0.183,25.22,19.76,1.913,87264.84
2019-10-05 23:30:00,2019,10,5,23,30,0.133,0.0,0.0,0.173,25.18,21.54,1.817,87293.47
2019-10-05 23:40:00,2019,10,5,23,40,0.068,0.0,0.0,0.17,24.74,21.16,2.098,87274.59
2019-10-05 23:50:00,2019,10,5,23,50,0.0,0.0,0.0,0.174,24.66,19.59,2.009,87292.61
2019-11-05 00:00:00,2019,11,5,0,0,0.098,0.0,0.0,0.172,24.74,21.3,2.053,87297.56999999999
2019-11-05 00:10:00,2019,11,5,0,10,0.0,0.0,0.0,0.173,23.85,21.64,2.803,87289.29000000001
2019-11-05 00:20:00,2019,11,5,0,20,0.056,0.0,0.0,0.17,23.81,21.2,2.825,87281.94
2019-11-05 00:30:00,2019,11,5,0,30,0.052,0.0,0.0,0.166,24.13,19.9,1.52,87260.77
2019-11-05 00:40:00,2019,11,5,0,40,0.001,0.0,0.0,0.165,24.39,20.11,1.066,87290.97
2019-11-05 00:50:00,2019,11,5,0,50,0.143,0.0,0.0,0.164,24.57,19.36,1.483,87294.19
2019-11-05 01:00:00,2019,11,5,1,0,0.216,0.0,0.0,0.163,24.76,19.42,1.788,87263.17
2019-11-05 01:10:00,2019,11,5,1,10,0.125,0.0,0.0,0.162,24.41,20.72,1.918,87263.23
2019-11-05 01:20:00,2019,11,5,1,20,0.0,0.0,0.0,0.164,23.87,21.74,1.648,87294.17
2019-11-05 01:30:00,2019,11,5,1,30,0.013,0.0,0.0,0.171,23.67,20.86,1.376,87250.05
2019-11-05 01:40:00,2019,11,5,1,40,0.042,0.0,0.0,0.208,23.75,21.54,1.484,87236.23999999999
2019-11-05 01:50:00,2019,11,5,1,50,0.134,0.0,0.0,0.167,23.68,22.08,1.525,87247.56999999999
2019-11-05 02:00:00,2019,11,5,2,0,0.092,0.0,0.0,0.163,23.74,21.64,1.031,87248.42
2019-11-05 02:10:00,2019,11,5,2,10,0.115,0.0,0.0,0.162,23.77,21.61,1.165,87243.57
2019-11-05 02:20:00,2019,11,5,2,20,0.057,0.0,0.0,0.162,23.63,20.82,1.565,87242.74
2019-11-05 02:30:00,2019,11,5,2,30,0.331,0.0,0.0,0.17,23.86,20.51,1.896,87241.13
2019-11-05 02:40:00,2019,11,5,2,40,0.208,0.0,0.0,0.205,23.91,20.62,1.688,87258.19
2019-11-05 02:50:00,2019,11,5,2,50,0.02,0.0,0.0,0.203,23.7,21.03,1.056,87234.56999999999
2019-11-05 03:00:00,2019,11,5,3,0,0.062,0.0,0.0,0.196,23.57,21.26,1.413,87274.59999999999
2019-11-05 03:10:00,2019,11,5,3,10,0.068,0.0,0.0,0.169,23.27,21.84,1.883,87246.0
2019-11-05 03:20:00,2019,11,5,3,20,0.159,0.0,0.0,0.165,23.27,21.88,2.211,87278.72
2019-11-05 03:30:00,2019,11,5,3,30,0.054,0.0,0.0,0.179,23.03,21.91,2.64,87255.78
2019-11-05 03:40:00,2019,11,5,3,40,0.003,0.0,0.0,0.19,22.82,22.83,2.715,87277.92
2019-11-05 03:50:00,2019,11,5,3,50,0.0,0.0,0.0,0.202,22.46,22.93,2.828,87258.32
2019-11-05 04:00:00,2019,11,5,4,0,0.0,0.0,0.0,0.201,22.43,23.51,2.486,87298.33
2019-11-05 04:10:00,2019,11,5,4,10,0.0,0.0,0.0,0.203,21.7,24.64,2.471,87274.63
2019-11-05 04:20:00,2019,11,5,4,20,0.0,0.0,0.0,0.203,21.56,24.54,2.423,87282.76
2019-11-05 04:30:00,2019,11,5,4,30,0.0,0.0,0.0,0.207,21.16,25.52,2.184,87272.22
2019-11-05 04:40:00,2019,11,5,4,40,0.0,0.0,0.0,0.214,20.91,25.66,2.363,87307.27
2019-11-05 04:50:00,2019,11,5,4,50,0.0,0.0,0.0,0.198,20.84,25.83,2.105,87288.55
2019-11-05 05:00:00,2019,11,5,5,0,0.036,0.0,0.0,0.186,20.76,26.17,2.114,87283.56
2019-11-05 05:10:00,2019,11,5,5,10,0.021,0.0,0.0,0.198,20.65,26.78,1.958,87266.45999999999
2019-11-05 05:20:00,2019,11,5,5,20,0.0,0.0,0.0,0.187,20.51,26.92,1.739,87283.70999999999
2019-11-05 05:30:00,2019,11,5,5,30,0.0,0.0,0.0,0.171,20.56,26.17,0.938,87325.31
2019-11-05 05:40:00,2019,11,5,5,40,0.018,0.0,0.0,0.165,20.84,25.86,1.067,87325.35
2019-11-05 05:50:00,2019,11,5,5,50,0.164,0.0,0.0,0.193,20.93,26.31,1.115,87330.26
2019-11-05 06:00:00,2019,11,5,6,0,0.389,0.0,0.0,0.19,20.53,26.1,1.879,87321.2
2019-11-05 06:10:00,2019,11,5,6,10,0.129,0.003,0.0,0.169,20.52,26.24,1.114,87339.23999999999
2019-11-05 06:20:00,2019,11,5,6,20,0.306,3.865,3.233,0.161,20.48,26.65,2.0,87342.52
2019-11-05 06:30:00,2019,11,5,6,30,0.393,14.37,11.67,0.161,20.49,27.3,1.976,87358.8
2019-11-05 06:40:00,2019,11,5,6,40,0.918,30.08,22.32,0.159,20.64,27.09,2.284,87368.76999999999
2019-11-05 06:50:00,2019,11,5,6,50,1.191,49.49,32.84,0.159,20.74,27.26,1.658,87392.3
2019-11-05 07:00:00,2019,11,5,7,0,1.953,74.62,44.76,0.158,21.04,27.5,1.495,87348.29999999999
2019-11-05 07:10:00,2019,11,5,7,10,54.57,103.6,56.54,0.156,21.18,27.57,0.606,87405.5
2019-11-05 07:20:00,2019,11,5,7,20,169.0,133.1,67.37,0.157,21.77,28.93,0.0,87417.71
2019-11-05 07:30:00,2019,11,5,7,30,192.2,160.8,76.72,0.156,22.23,29.51,0.0,87403.05
2019-11-05 07:40:00,2019,11,5,7,40,213.8,193.5,89.1,0.156,22.19,27.7,0.0,87407.06
2019-11-05 07:50:00,2019,11,5,7,50,244.6,231.8,101.1,0.156,23.31,25.76,0.0,87418.62
2019-11-05 08:00:00,2019,11,5,8,0,267.5,266.1,110.4,0.156,23.8,25.9,0.272,87412.8
2019-11-05 08:10:00,2019,11,5,8,10,287.4,300.8,119.7,0.156,24.69,26.85,0.01,87439.92
2019-11-05 08:20:00,2019,11,5,8,20,311.7,342.1,130.9,0.171,25.46,24.6,0.092,87457.75
2019-11-05 08:30:00,2019,11,5,8,30,330.6,382.8,142.6,0.213,25.72,24.33,0.678,87436.56999999999
2019-11-05 08:40:00,2019,11,5,8,40,344.7,418.6,152.6,0.176,26.02,22.63,0.22,87475.01999999999
2019-11-05 08:50:00,2019,11,5,8,50,360.2,455.6,161.3,0.173,26.48,22.9,0.297,87471.92
2019-11-05 09:00:00,2019,11,5,9,0,371.9,491.8,171.4,0.179,26.92,24.23,0.573,87465.73
2019-11-05 09:10:00,2019,11,5,9,10,385.6,530.1,181.3,0.177,26.78,24.19,0.556,87455.06
2019-11-05 09:20:00,2019,11,5,9,20,391.0,560.3,190.0,0.175,27.16,25.38,0.852,87485.38
2019-11-05 09:30:00,2019,11,5,9,30,395.6,590.9,198.6,0.177,27.32,25.21,1.067,87504.35
2019-11-05 09:40:00,2019,11,5,9,40,403.2,623.5,207.6,0.177,27.74,25.38,1.073,87486.21
2019-11-05 09:50:00,2019,11,5,9,50,411.3,655.2,215.6,0.193,28.21,23.85,1.446,87467.67
2019-11-05 10:00:00,2019,11,5,10,0,419.2,686.0,222.8,0.183,28.38,24.22,1.39,87483.0
2019-11-05 10:10:00,2019,11,5,10,10,427.7,715.3,228.9,0.183,28.55,23.24,1.249,87470.02
2019-11-05 10:20:00,2019,11,5,10,20,432.5,739.1,234.3,0.184,28.9,24.87,1.193,87450.97
2019-11-05 10:30:00,2019,11,5,10,30,442.8,770.7,239.4,0.205,28.73,26.95,2.115,87451.29
2019-11-05 10:40:00,2019,11,5,10,40,449.4,796.7,246.2,0.187,28.55,26.23,1.479,87432.62
2019-11-05 10:50:00,2019,11,5,10,50,438.9,800.0,248.1,0.188,28.77,24.56,2.529,87441.63
2019-11-05 11:00:00,2019,11,5,11,0,461.9,842.0,255.5,0.201,29.44,23.92,1.504,87417.68
2019-11-05 11:10:00,2019,11,5,11,10,466.6,861.0,258.3,0.208,29.77,23.75,1.407,87435.88
2019-11-05 11:20:00,2019,11,5,11,20,467.0,877.0,262.0,0.188,29.18,23.88,2.446,87392.74
2019-11-05 11:30:00,2019,11,5,11,30,470.1,890.0,265.9,0.186,30.25,22.62,1.59,87444.32
2019-11-05 11:40:00,2019,11,5,11,40,470.7,904.0,268.4,0.207,30.2,23.27,1.522,87450.65
2019-11-05 11:50:00,2019,11,5,11,50,473.9,921.0,270.8,0.241,29.97,23.3,1.75,87429.2
2019-11-05 12:00:00,2019,11,5,12,0,475.1,933.0,270.6,0.224,30.53,21.26,1.978,87379.49
2019-11-05 12:10:00,2019,11,5,12,10,474.8,945.0,269.6,0.226,30.34,22.28,1.411,87404.01000000001
2019-11-05 12:20:00,2019,11,5,12,20,471.5,950.0,269.1,0.231,30.92,19.96,1.284,87370.22
2019-11-05 12:30:00,2019,11,5,12,30,444.5,960.0,267.1,0.221,31.57,18.94,0.615,87380.42
2019-11-05 12:40:00,2019,11,5,12,40,410.1,969.0,269.3,0.235,32.57,19.01,0.719,87358.74
2019-11-05 12:50:00,2019,11,5,12,50,470.8,973.0,274.8,0.218,31.85,17.92,1.189,87339.04
2019-11-05 13:00:00,2019,11,5,13,0,407.9,954.0,282.9,0.198,31.97,18.29,1.742,87312.34
2019-11-05 13:10:00,2019,11,5,13,10,388.0,925.0,288.5,0.198,32.79,18.23,1.478,87288.78
2019-11-05 13:20:00,2019,11,5,13,20,367.4,903.0,297.9,0.195,33.12,17.58,1.98,87268.3
2019-11-05 13:30:00,2019,11,5,13,30,366.1,896.0,305.2,0.195,33.46,17.41,1.811,87261.87999999999
2019-11-05 13:40:00,2019,11,5,13,40,360.4,875.0,304.3,0.195,33.49,18.09,1.612,87249.76000000001
2019-11-05 13:50:00,2019,11,5,13,50,350.5,856.0,304.9,0.195,33.15,18.23,1.633,87215.36
2019-11-05 14:00:00,2019,11,5,14,0,333.3,829.0,307.5,0.198,33.26,17.03,1.242,87186.51
2019-11-05 14:10:00,2019,11,5,14,10,326.0,808.0,304.9,0.197,34.25,17.1,1.28,87158.91
2019-11-05 14:20:00,2019,11,5,14,20,308.8,779.0,301.1,0.2,34.23,16.97,1.792,87166.54
2019-11-05 14:30:00,2019,11,5,14,30,328.0,791.0,303.5,0.202,33.43,16.9,1.813,87122.66
2019-11-05 14:40:00,2019,11,5,14,40,281.1,701.0,284.3,0.2,33.79,15.88,2.305,87122.45
2019-11-05 14:50:00,2019,11,5,14,50,286.9,684.8,278.5,0.203,34.07,15.5,1.423,87082.83
2019-11-05 15:00:00,2019,11,5,15,0,278.0,654.1,272.1,0.199,34.46,14.34,2.469,87068.56
2019-11-05 15:10:00,2019,11,5,15,10,290.7,655.2,269.9,0.197,34.67,13.93,1.589,87056.75
2019-11-05 15:20:00,2019,11,5,15,20,271.4,612.9,259.8,0.199,34.87,14.24,1.825,87043.86
2019-11-05 15:30:00,2019,11,5,15,30,241.9,557.7,247.6,0.197,34.72,14.27,3.208,87020.19
2019-11-05 15:40:00,2019,11,5,15,40,210.8,497.4,237.0,0.195,34.61,14.31,2.348,87036.53
2019-11-05 15:50:00,2019,11,5,15,50,209.1,476.4,229.3,0.195,34.66,13.49,2.377,87036.51
2019-11-05 16:00:00,2019,11,5,16,0,228.0,488.2,231.3,0.191,34.6,13.97,2.047,86990.45999999999
2019-11-05 16:10:00,2019,11,5,16,10,222.6,457.2,218.8,0.191,34.58,13.39,2.249,86991.39
2019-11-05 16:20:00,2019,11,5,16,20,218.5,425.7,204.6,0.191,35.04,13.93,1.986,87003.74
2019-11-05 16:30:00,2019,11,5,16,30,213.7,399.1,193.9,0.19,35.02,13.63,2.273,86985.12
2019-11-05 16:40:00,2019,11,5,16,40,188.9,355.9,181.4,0.189,34.68,13.56,3.433,86953.7
2019-11-05 16:50:00,2019,11,5,16,50,156.5,301.2,161.5,0.189,34.31,13.56,2.112,86957.09000000001
2019-11-05 17:00:00,2019,11,5,17,0,128.7,260.5,147.5,0.189,34.72,13.63,1.717,86958.51
2019-11-05 17:10:00,2019,11,5,17,10,154.7,275.5,154.0,0.186,34.78,13.39,1.771,86948.15999999999
2019-11-05 17:20:00,2019,11,5,17,20,141.7,247.6,144.4,0.185,34.86,14.0,1.477,86946.38
2019-11-05 17:30:00,2019,11,5,17,30,131.0,217.6,128.7,0.181,34.92,13.76,1.265,86926.78
2019-11-05 17:40:00,2019,11,5,17,40,101.3,182.1,114.7,0.174,34.56,14.72,2.283,86942.38
2019-11-05 17:50:00,2019,11,5,17,50,100.4,157.0,97.9,0.17,34.17,15.26,2.181,86928.71
2019-11-05 18:00:00,2019,11,5,18,0,88.2,140.8,92.7,0.167,34.04,15.77,1.648,86946.47
2019-11-05 18:10:00,2019,11,5,18,10,73.01,106.4,71.25,0.165,33.91,16.18,2.215,86975.79
2019-11-05 18:20:00,2019,11,5,18,20,51.36,78.35,55.19,0.165,33.7,16.8,2.4,86939.91
2019-11-05 18:30:00,2019,11,5,18,30,32.16,54.04,39.4,0.153,33.51,16.83,1.169,86954.11
2019-11-05 18:40:00,2019,11,5,18,40,16.73,33.99,25.45,0.158,33.17,17.24,0.847,86945.64
2019-11-05 18:50:00,2019,11,5,18,50,4.879,15.31,11.47,0.158,32.8,17.82,1.021,86963.12000000001
2019-11-05 19:00:00,2019,11,5,19,0,0.0,4.816,3.078,0.0,32.47,18.23,0.125,86972.5
2019-11-05 19:10:00,2019,11,5,19,10,0.0,0.089,0.0,0.162,32.06,18.87,0.0,86966.11
2019-11-05 19:20:00,2019,11,5,19,20,0.0,0.0,0.0,0.0,31.67,19.9,0.0,86976.81999999999
2019-11-05 19:30:00,2019,11,5,19,30,0.0,0.0,0.0,0.166,31.29,19.73,0.668,86983.58
2019-11-05 19:40:00,2019,11,5,19,40,0.0,0.0,0.0,0.167,30.99,20.88,0.496,86991.36
2019-11-05 19:50:00,2019,11,5,19,50,0.0,0.0,0.0,0.167,30.37,22.35,1.509,87002.31
2019-11-05 20:00:00,2019,11,5,20,0,0.003,0.0,0.0,0.165,29.76,21.77,2.426,87081.37000000001
2019-11-05 20:10:00,2019,11,5,20,10,0.081,0.0,0.0,0.0,29.83,22.62,2.223,87062.79
2019-11-05 20:20:00,2019,11,5,20,20,0.0,0.0,0.0,0.163,29.21,23.44,2.181,87072.81
2019-11-05 20:30:00,2019,11,5,20,30,0.0,0.0,0.0,0.165,29.01,22.66,1.187,87067.52
