Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/31  04:40:00,18.5,20.08822448789868 
 05/31  04:50:00,18.5,19.867069141514464 
 05/31  05:00:00,18.4,19.889272262379895 
 05/31  05:10:00,18.4,19.9104958282564 
 05/31  05:20:00,18.4,19.959750508327408 
 05/31  05:30:00,18.4,19.837304323298246 
 05/31  05:40:00,18.4,19.848618586007118 
 05/31  05:50:00,18.4,19.878046938725548 
 05/31  06:00:00,18.4,19.80198321201871 
 05/31  06:10:00,18.5,19.552240737828517 
 05/31  06:20:00,18.4,19.55583976556547 
 05/31  06:30:00,18.3,19.708826440569508 
 05/31  06:40:00,18.3,19.761184717855124 
 05/31  06:50:00,18.3,19.77071480837611 
 05/31  07:00:00,18.3,19.78721447991013 
 05/31  07:10:00,18.5,19.883496616505128 
 05/31  07:20:00,18.8,20.141577241295413 
 05/31  07:30:00,19.1,20.304992321582014 
 05/31  07:40:00,19.1,20.306264093318327 
 05/31  07:50:00,19.1,20.20257820571396 
 05/31  08:00:00,19.7,20.231916138477275 
 05/31  08:10:00,19.8,20.157166618432109 
 05/31  08:20:00,19.7,20.323161440203543 
 05/31  08:30:00,19.9,20.581281491622929 
 05/31  08:40:00,20.1,20.775065204193838 
 05/31  08:50:00,20.6,21.035513752600104 
 05/31  09:00:00,21.3,21.36100070341953 
 05/31  09:10:00,21.2,21.53109447712591 
 05/31  09:20:00,21.5,21.664068187800383 
 05/31  09:30:00,21.2,21.68653574325178 
 05/31  09:40:00,21.6,21.79524304343946 
 05/31  09:50:00,21.4,21.751388140855583 
 05/31  10:00:00,22.1,22.09731275845931 
 05/31  10:10:00,22.7,22.625209802396684 
 05/31  10:20:00,23.3,23.1350546183995 
 05/31  10:30:00,23.6,23.192400421979934 
 05/31  10:40:00,23.6,23.40417749933953 
 05/31  10:50:00,24.4,23.980191705238107 
 05/31  11:00:00,24.8,24.17879813054831 
 05/31  11:10:00,24.7,24.379838069833857 
 05/31  11:20:00,24.3,24.125383743781908 
 05/31  11:30:00,25.0,24.714333974033936 
 05/31  11:40:00,25.0,24.850513738247888 
 05/31  11:50:00,25.5,25.01813498211654 
 05/31  12:00:00,25.9,25.397337534222595 
 05/31  12:10:00,26.2,25.80038281229466 
 05/31  12:20:00,26.7,26.257861009967109 
 05/31  12:30:00,26.3,25.976134101057267 
 05/31  12:40:00,26.8,26.15740002663491 
 05/31  12:50:00,27.3,26.759202968746178 
 05/31  13:00:00,27.4,26.961268436391458 
 05/31  13:10:00,27.2,26.80733910898976 
 05/31  13:20:00,27.2,26.753528550561005 
 05/31  13:30:00,27.6,26.84352820247618 
 05/31  13:40:00,27.7,27.081461248195809 
 05/31  13:50:00,27.2,26.40893688650887 
 05/31  14:00:00,28.0,27.04705191297778 
 05/31  14:10:00,28.9,27.932728109521336 
 05/31  14:20:00,29.0,28.147063564419857 
 05/31  14:30:00,28.8,27.515172144273018 
 05/31  14:40:00,28.7,27.24699181059099 
 05/31  14:50:00,28.9,27.747545755547699 
 05/31  15:00:00,29.3,28.34283695256566 
 05/31  15:10:00,29.0,28.18939751816329 
 05/31  15:20:00,29.2,27.95743782601442 
 05/31  15:30:00,30.2,29.567290288408555 
 05/31  15:40:00,29.9,29.259979526037549 
 05/31  15:50:00,29.9,29.30747590650157 
 05/31  16:00:00,30.0,28.622231573262459 
 05/31  16:10:00,29.4,28.64031349895848 
 05/31  16:20:00,29.5,29.011755763811345 
 05/31  16:30:00,29.4,28.66874172536694 
 05/31  16:40:00,29.7,28.945674907979276 
 05/31  16:50:00,29.8,28.760970284684136 
 05/31  17:00:00,30.6,28.794148981118299 
 05/31  17:10:00,31.3,29.405370325503286 
 05/31  17:20:00,30.9,28.993993490792023 
 05/31  17:30:00,30.6,28.800409008026777 
 05/31  17:40:00,29.7,28.60589647993997 
 05/31  17:50:00,29.1,28.086816060735399 
 05/31  18:00:00,28.8,27.77529801356523 
 05/31  18:10:00,28.6,27.783727954201873 
 05/31  18:20:00,28.7,27.846347874300795 
 05/31  18:30:00,28.6,27.980714274704334 
 05/31  18:40:00,28.1,27.846758304744037 
 05/31  18:50:00,27.4,27.257139954848016 
 05/31  19:00:00,27.2,26.964196035814355 
 05/31  19:10:00,27.0,26.85135468214029 
 05/31  19:20:00,27.2,26.95757862554913 
 05/31  19:30:00,27.1,26.995478885508619 
 05/31  19:40:00,26.9,26.838196864024135 
 05/31  19:50:00,26.7,26.643376100185824 
 05/31  20:00:00,26.6,26.484351892145499 
 05/31  20:10:00,26.6,26.514926867785105 
 05/31  20:20:00,26.2,26.21999102886332 
 05/31  20:30:00,25.0,25.16849326711803 
 05/31  20:40:00,23.8,24.373645121861104 
 05/31  20:50:00,23.3,24.03793979821484 
 05/31  21:00:00,23.0,24.221012633481747 
 05/31  21:10:00,23.1,24.403041930352793 
 05/31  21:20:00,23.3,24.53425487668351 
 05/31  21:30:00,23.3,24.58091496963556 
 05/31  21:40:00,23.4,24.342079395522537 
 05/31  21:50:00,23.4,24.063556512982804 
 05/31  22:00:00,23.0,24.219817187891903 
 05/31  22:10:00,22.7,23.21817574107989 
 05/31  22:20:00,22.1,22.64145042100248 
 05/31  22:30:00,21.9,22.28194356385284 
 05/31  22:40:00,21.8,22.097401186926456 
 05/31  22:50:00,21.7,22.173525655746738 
 05/31  23:00:00,21.6,22.018456906617457 
 05/31  23:10:00,21.7,22.06975889408105 
 05/31  23:20:00,21.7,22.055960282900299 
 05/31  23:30:00,21.8,22.33423766396919 
 05/31  23:40:00,21.9,22.582753913844589 
 05/31  23:50:00,21.9,22.924422114889496 
 05/31  24:00:00,22.1,23.224562993758285 
 06/01  00:10:00,22.3,22.91323873873569 
 06/01  00:20:00,22.5,22.932162509290135 
 06/01  00:30:00,22.2,22.917820164843407 
 06/01  00:40:00,22.2,22.892384360697915 
 06/01  00:50:00,22.1,22.917813277183563 
 06/01  01:00:00,21.8,22.567980989875779 
 06/01  01:10:00,22.0,22.468959038526017 
 06/01  01:20:00,21.9,22.321834711180914 
 06/01  01:30:00,21.8,22.15079239160564 
 06/01  01:40:00,21.8,22.293665172386804 
 06/01  01:50:00,21.7,22.212143509195877 
 06/01  02:00:00,21.5,22.01360820511524 
 06/01  02:10:00,21.3,21.808744581193289 
 06/01  02:20:00,21.4,21.964245150038417 
 06/01  02:30:00,21.3,22.199991901667269 
 06/01  02:40:00,21.1,21.924386953260478 
 06/01  02:50:00,21.1,21.621225698243256 
 06/01  03:00:00,21.2,21.766412961683547 
 06/01  03:10:00,21.3,21.652048218974764 
 06/01  03:20:00,21.3,21.64244318660297 
 06/01  03:30:00,21.4,21.746115487169179 
 06/01  03:40:00,21.3,21.88968336452725 
 06/01  03:50:00,21.0,21.75000372185285 
 06/01  04:00:00,21.1,21.712586274080914 
 06/01  04:10:00,21.3,21.9761445457762 
 06/01  04:20:00,21.3,22.25646483938312 
 06/01  04:30:00,21.1,22.173421370159877 
 06/01  04:40:00,21.2,22.09598720015912 
 06/01  04:50:00,21.2,22.153515620230267 
 06/01  05:00:00,21.2,21.821599279962589 
 06/01  05:10:00,21.0,21.447451354488668 
 06/01  05:20:00,20.8,21.38825343319615 
 06/01  05:30:00,20.8,21.533787516734657 
 06/01  05:40:00,21.0,21.53782263107636 
 06/01  05:50:00,21.0,21.550592275707513 
 06/01  06:00:00,21.0,21.777033855745189 
 06/01  06:10:00,20.9,21.719562645341587 
 06/01  06:20:00,20.9,21.525008112281705 
 06/01  06:30:00,20.8,21.549556643537323 
 06/01  06:40:00,20.8,21.462450529852466 
 06/01  06:50:00,21.0,21.45372926319811 
 06/01  07:00:00,21.0,21.492807766898687 
 06/01  07:10:00,21.3,21.713015614102024 
 06/01  07:20:00,21.3,21.758570133731355 
 06/01  07:30:00,21.2,21.522512253181519 
 06/01  07:40:00,21.4,21.598810255772788 
 06/01  07:50:00,22.1,22.130255827278274 
 06/01  08:00:00,22.5,22.55866935729719 
 06/01  08:10:00,22.9,22.846132133395984 
 06/01  08:20:00,23.1,23.037112314582275 
 06/01  08:30:00,22.5,22.64972219182326 
 06/01  08:40:00,22.6,22.630907076689537 
 06/01  08:50:00,22.8,22.848912239976579 
 06/01  09:00:00,23.1,23.093262414837047 
 06/01  09:10:00,23.8,23.3433011039838 
 06/01  09:20:00,24.9,24.1186798115244 
 06/01  09:30:00,25.4,24.529578012878657 
 06/01  09:40:00,25.8,24.969020386940917 
 06/01  09:50:00,25.4,24.903523543464634 
 06/01  10:00:00,25.6,24.845547432664 
 06/01  10:10:00,25.6,24.959760532260718 
 06/01  10:20:00,26.3,25.419357205768635 
 06/01  10:30:00,26.8,25.985129585397769 
 06/01  10:40:00,27.4,25.871146907929594 
 06/01  10:50:00,27.6,26.504498459094088 
 06/01  11:00:00,27.8,26.89036867309119 
 06/01  11:10:00,28.3,27.217343695124219 
 06/01  11:20:00,28.3,27.4452345156171 
 06/01  11:30:00,27.6,26.89742314089871 
 06/01  11:40:00,28.2,27.48262317650241 
 06/01  11:50:00,28.9,27.62574357180311 
 06/01  12:00:00,27.8,27.166637077640659 
 06/01  12:10:00,28.2,27.419488048202277 
 06/01  12:20:00,28.4,27.626129930641484 
 06/01  12:30:00,28.1,27.360907785446849 
 06/01  12:40:00,28.3,27.06143231727784 
 06/01  12:50:00,28.7,27.468001888203234 
 06/01  13:00:00,29.0,28.134853955642958 
 06/01  13:10:00,28.6,27.92869796601631 
 06/01  13:20:00,29.0,28.150577735619739 
 06/01  13:30:00,29.5,28.67655467489248 
 06/01  13:40:00,30.8,28.6759002394989 
 06/01  13:50:00,31.0,29.46848201594321 
 06/01  14:00:00,31.2,30.250236796474618 
 06/01  14:10:00,30.8,29.526723481127104 
 06/01  14:20:00,31.1,30.168449431310067 
 06/01  14:30:00,30.5,29.925336341710687 
 06/01  14:40:00,30.1,29.49726519639929 
 06/01  14:50:00,30.5,29.215767676849919 
 06/01  15:00:00,30.3,29.02627566660187 
 06/01  15:10:00,30.4,29.666011598738256 
 06/01  15:20:00,30.2,29.768193623752965 
 06/01  15:30:00,30.7,29.64860046280394 
 06/01  15:40:00,30.6,29.475701304888824 
 06/01  15:50:00,31.5,30.295903308534684 
 06/01  16:00:00,31.1,30.20410862222635 
 06/01  16:10:00,31.1,29.88945882772477 
 06/01  16:20:00,31.2,29.59827655389877 
 06/01  16:30:00,31.1,30.003852208381788 
 06/01  16:40:00,31.6,30.517487570904338 
 06/01  16:50:00,31.4,30.219774060926679 
 06/01  17:00:00,31.2,29.923223882105736 
 06/01  17:10:00,30.6,29.902212857907658 
 06/01  17:20:00,31.2,29.96353772188973 
 06/01  17:30:00,30.3,29.407419904200503 
 06/01  17:40:00,30.0,29.135429875163895 
 06/01  17:50:00,29.9,28.9737848709123 
 06/01  18:00:00,29.9,28.8238936919774 
 06/01  18:10:00,29.8,28.800990151649459 
 06/01  18:20:00,29.5,28.771617050503264 
 06/01  18:30:00,27.6,28.008069056852976 
 06/01  18:40:00,26.9,27.485054258133805 
 06/01  18:50:00,26.9,27.21056191358167 
 06/01  19:00:00,26.8,27.000399077155835 
 06/01  19:10:00,25.1,25.66311985997962 
 06/01  19:20:00,24.6,25.194211559652879 
 06/01  19:30:00,24.2,24.938287152186857 
 06/01  19:40:00,24.0,24.758039480624086 
 06/01  19:50:00,24.2,24.841906532395165 
 06/01  20:00:00,24.6,25.147730409135833 
 06/01  20:10:00,25.0,25.47461114423433 
 06/01  20:20:00,25.4,25.72783784310629 
 06/01  20:30:00,25.5,25.844330731702568 
 06/01  20:40:00,25.3,25.74745688847817 
 06/01  20:50:00,25.4,25.88805290263639 
 06/01  21:00:00,25.0,25.67721789953253 
 06/01  21:10:00,24.7,25.181142992586456 
 06/01  21:20:00,24.9,25.278221363053328 
 06/01  21:30:00,24.6,25.207430714004098 
 06/01  21:40:00,23.3,24.248721628315456 
 06/01  21:50:00,22.5,24.064843194890519 
 06/01  22:00:00,21.9,23.777360564673708 
 06/01  22:10:00,21.6,23.26474505945879 
 06/01  22:20:00,21.2,22.720650111722408 
 06/01  22:30:00,21.3,22.380640265603529 
 06/01  22:40:00,21.4,22.580144613199903 
 06/01  22:50:00,21.6,22.76162050779871 
 06/01  23:00:00,21.6,22.642329096714655 
 06/01  23:10:00,21.6,23.115116329594899 
 06/01  23:20:00,21.6,23.07840090998288 
 06/01  23:30:00,21.7,23.133720589760629 
 06/01  23:40:00,21.8,23.13043645014304 
 06/01  23:50:00,21.9,23.044952256398383 
 06/01  24:00:00,21.9,22.921725032710623 
 06/02  00:10:00,21.9,23.215035431164496 
 06/02  00:20:00,21.5,22.74853086449282 
 06/02  00:30:00,20.3,21.73624113318852 
 06/02  00:40:00,20.0,21.446829222446867 
 06/02  00:50:00,20.0,21.094546498604865 
 06/02  01:00:00,20.0,20.87119289302066 
 06/02  01:10:00,19.9,20.637819044970866 
 06/02  01:20:00,19.9,20.989006960195089 
 06/02  01:30:00,20.0,20.919942794107123 
 06/02  01:40:00,20.1,20.975820448058614 
 06/02  01:50:00,20.2,21.02018296556587 
 06/02  02:00:00,20.3,21.16144263829334 
 06/02  02:10:00,20.4,21.205858147163295 
 06/02  02:20:00,20.4,21.180442560853405 
 06/02  02:30:00,20.3,21.086142594008277 
 06/02  02:40:00,20.2,20.892493425735539 
 06/02  02:50:00,20.1,20.942500703842904 
 06/02  03:00:00,20.0,20.952307704234579 
 06/02  03:10:00,20.0,20.833708196413125 
 06/02  03:20:00,20.0,20.71926466947773 
 06/02  03:30:00,19.9,20.702385281877203 
 06/02  03:40:00,19.8,20.76935815502801 
 06/02  03:50:00,19.9,20.783137579827888 
 06/02  04:00:00,19.9,20.544881255763046 
 06/02  04:10:00,19.9,20.67447026123407 
 06/02  04:20:00,19.8,20.585585144265737 
 06/02  04:30:00,19.8,20.584324677574189 
 06/02  04:40:00,19.6,20.534629234147677 
 06/02  04:50:00,19.5,20.326798137589745 
 06/02  05:00:00,19.4,20.112313983700476 
 06/02  05:10:00,19.3,19.98245928671535 
 06/02  05:20:00,19.2,20.066241147112437 
 06/02  05:30:00,19.2,20.277394342982029 
 06/02  05:40:00,19.2,20.365771032555146 
 06/02  05:50:00,19.3,20.432840698640523 
 06/02  06:00:00,19.3,20.564852011130165 
 06/02  06:10:00,19.3,20.5063317984455 
 06/02  06:20:00,19.3,20.045182667312039 
 06/02  06:30:00,19.4,19.969270874720146 
 06/02  06:40:00,19.5,20.083136194097376 
 06/02  06:50:00,19.5,20.08541228209457 
 06/02  07:00:00,19.7,20.132848115784037 
 06/02  07:10:00,19.9,20.31779029232517 
 06/02  07:20:00,20.1,20.559228322359535 
 06/02  07:30:00,20.4,20.73724000117419 
 06/02  07:40:00,21.0,21.177390300539917 
 06/02  07:50:00,21.4,21.57661405661017 
 06/02  08:00:00,21.9,21.99815349127087 
 06/02  08:10:00,22.1,22.20553802330077 
 06/02  08:20:00,22.2,22.364297548292396 
 06/02  08:30:00,22.5,22.57486949247221 
 06/02  08:40:00,21.9,22.367710115915814 
 06/02  08:50:00,21.7,22.094421916617774 
 06/02  09:00:00,21.9,22.285422107340776 
 06/02  09:10:00,22.9,22.781114826644524 
 06/02  09:20:00,23.0,23.13768823781909 
 06/02  09:30:00,22.8,23.14268761014307 
 06/02  09:40:00,23.1,23.126009618724049 
 06/02  09:50:00,24.0,23.647716605846627 
 06/02  10:00:00,24.6,24.050568415091357 
 06/02  10:10:00,24.7,24.305283728319674 
 06/02  10:20:00,24.4,24.21853784038866 
 06/02  10:30:00,24.8,24.4485114820669 
 06/02  10:40:00,25.5,24.961918789214935 
 06/02  10:50:00,24.9,24.65226368339637 
 06/02  11:00:00,25.4,24.79993552773006 
 06/02  11:10:00,25.9,25.409369977018945 
 06/02  11:20:00,25.9,25.460451360111095 
 06/02  11:30:00,25.3,25.103978757032473 
 06/02  11:40:00,25.6,25.251878917037616 
 06/02  11:50:00,26.3,25.537464433957937 
 06/02  12:00:00,26.3,25.597502544251826 
 06/02  12:10:00,26.1,25.693051810976259 
 06/02  12:20:00,26.5,26.176994768775587 
 06/02  12:30:00,27.7,26.776369694232213 
 06/02  12:40:00,28.4,27.09901333250648 
 06/02  12:50:00,28.1,27.33272518032861 
 06/02  13:00:00,28.3,27.631266967084885 
 06/02  13:10:00,28.1,27.518817823529099 
 06/02  13:20:00,27.9,27.351359873240577 
 06/02  13:30:00,28.0,27.44670374740079 
 06/02  13:40:00,28.6,27.344033683490353 
 06/02  13:50:00,29.0,27.673885206908467 
 06/02  14:00:00,28.7,28.13119362777317 
 06/02  14:10:00,28.9,28.29420355288719 
 06/02  14:20:00,28.9,27.93289743972759 
 06/02  14:30:00,28.9,28.36292477366751 
 06/02  14:40:00,28.9,28.252318425017795 
 06/02  14:50:00,29.0,28.16216987615026 
 06/02  15:00:00,28.8,28.120776860233467 
 06/02  15:10:00,29.2,28.740994008690973 
 06/02  15:20:00,29.1,28.65410560304406 
 06/02  15:30:00,29.3,28.82378150165485 
 06/02  15:40:00,29.2,28.93119166933285 
 06/02  15:50:00,29.4,28.72684961117163 
 06/02  16:00:00,30.1,29.423033878128338 
 06/02  16:10:00,30.2,29.670047772800733 
 06/02  16:20:00,30.0,29.62881182276065 
 06/02  16:30:00,29.2,28.69607842465041 
 06/02  16:40:00,29.3,28.957386663425248 
 06/02  16:50:00,29.4,28.722227213308643 
 06/02  17:00:00,29.2,28.77510406977053 
 06/02  17:10:00,29.6,28.928975923349783 
 06/02  17:20:00,29.0,28.667123059396994 
 06/02  17:30:00,28.7,28.328492620017525 
 06/02  17:40:00,28.5,28.25660072844333 
 06/02  17:50:00,28.4,28.073325857897854 
 06/02  18:00:00,28.5,28.121383159154946 
 06/02  18:10:00,28.4,28.10290841200438 
 06/02  18:20:00,28.3,28.014808071481626 
 06/02  18:30:00,28.3,27.914865571030597 
 06/02  18:40:00,28.2,27.769265407272849 
 06/02  18:50:00,28.2,27.703606167657076 
 06/02  19:00:00,28.2,27.582788612412427 
 06/02  19:10:00,28.1,27.413707712155749 
 06/02  19:20:00,28.0,27.283064302941328 
 06/02  19:30:00,28.0,27.284856302486746 
 06/02  19:40:00,27.8,27.359920321548175 
 06/02  19:50:00,27.8,27.574688627323466 
 06/02  20:00:00,27.6,27.484984253032754 
 06/02  20:10:00,27.4,27.262386345880608 
 06/02  20:20:00,27.4,26.998838341045965 
 06/02  20:30:00,27.2,26.980831594794695 
 06/02  20:40:00,26.9,26.851810602570649 
 06/02  20:50:00,26.9,26.79119566132156 
 06/02  21:00:00,26.9,26.814474119579 
 06/02  21:10:00,26.8,26.7402477174634 
 06/02  21:20:00,26.5,26.51874711732131 
 06/02  21:30:00,26.2,26.29127649746293 
 06/02  21:40:00,26.3,26.256628468855078 
 06/02  21:50:00,26.3,26.27389611416756 
 06/02  22:00:00,25.8,25.95805848501448 
 06/02  22:10:00,25.3,25.612179159796136 
 06/02  22:20:00,25.0,25.29937450315162 
 06/02  22:30:00,24.8,25.10668501658291 
 06/02  22:40:00,24.6,25.052917412354029 
 06/02  22:50:00,24.4,24.886786243518985 
 06/02  23:00:00,24.1,24.664772565826028 
 06/02  23:10:00,23.5,24.20454036151066 
 06/02  23:20:00,23.5,23.93118802751593 
 06/02  23:30:00,23.5,23.941173706109575 
 06/02  23:40:00,23.5,23.906996594020837 
 06/02  23:50:00,23.1,23.894774805820583 
 06/02  24:00:00,22.4,23.38213245783995 
 06/03  00:10:00,22.2,22.686232390512289 
 06/03  00:20:00,21.9,23.208558062334924 
 06/03  00:30:00,21.8,23.17980729020405 
 06/03  00:40:00,21.7,22.29165680326968 
 06/03  00:50:00,21.6,22.40376109526898 
 06/03  01:00:00,21.6,22.468538800433615 
 06/03  01:10:00,21.5,22.332197458548465 
 06/03  01:20:00,21.3,22.319918863914518 
 06/03  01:30:00,21.4,22.135981311918177 
 06/03  01:40:00,21.5,22.881009941193854 
 06/03  01:50:00,21.4,22.747898107455414 
 06/03  02:00:00,21.4,22.789278232846909 
 06/03  02:10:00,21.3,22.221939069057876 
 06/03  02:20:00,21.4,22.275371229561857 
 06/03  02:30:00,21.3,22.13900939533564 
 06/03  02:40:00,21.2,21.88557032558799 
 06/03  02:50:00,21.0,21.796918596689744 
 06/03  03:00:00,21.1,21.83544747750797 
 06/03  03:10:00,21.0,21.673021853946659 
 06/03  03:20:00,21.0,21.95042771774142 
 06/03  03:30:00,21.0,22.01095205926136 
 06/03  03:40:00,20.9,21.824312207622286 
 06/03  03:50:00,21.0,21.86865517762541 
 06/03  04:00:00,21.0,21.760683885633929 
 06/03  04:10:00,20.9,21.742258381167525 
 06/03  04:20:00,20.9,21.790947965593746 
 06/03  04:30:00,20.7,21.350830210312958 
 06/03  04:40:00,20.3,21.184089785240809 
 06/03  04:50:00,20.2,20.940519525850776 
 06/03  05:00:00,20.2,21.130651637565547 
 06/03  05:10:00,20.0,21.199686909248695 
 06/03  05:20:00,20.0,20.9624760792398 
 06/03  05:30:00,20.0,20.88599088602441 
 06/03  05:40:00,19.9,20.660231745342988 
 06/03  05:50:00,19.7,20.37228503017919 
 06/03  06:00:00,19.6,20.31778669250403 
 06/03  06:10:00,19.7,20.449401214935127 
 06/03  06:20:00,19.6,20.483496185912747 
 06/03  06:30:00,19.6,20.3234636973731 
 06/03  06:40:00,19.7,20.530087204375673 
 06/03  06:50:00,20.1,20.87434968817721 
 06/03  07:00:00,20.8,21.329229561808526 
 06/03  07:10:00,20.6,21.194251389281847 
 06/03  07:20:00,21.5,21.770465329469084 
 06/03  07:30:00,22.4,22.43575243059151 
 06/03  07:40:00,22.2,22.494755209681086 
 06/03  07:50:00,22.6,22.64696444373667 
 06/03  08:00:00,23.7,23.314914814342154 
 06/03  08:10:00,23.5,23.51267848970698 
 06/03  08:20:00,24.1,23.852797568942667 
 06/03  08:30:00,23.6,23.63571419814712 
 06/03  08:40:00,23.6,23.545149139603497 
 06/03  08:50:00,23.1,23.332329926121738 
 06/03  09:00:00,23.5,23.421721163258164 
 06/03  09:10:00,24.2,24.01983346013348 
 06/03  09:20:00,24.0,24.075634216368348 
 06/03  09:30:00,24.4,23.963730011103935 
 06/03  09:40:00,24.4,24.109211114582185 
 06/03  09:50:00,25.1,24.64780847136942 
 06/03  10:00:00,25.5,24.975896620472029 
 06/03  10:10:00,25.5,25.06637274106542 
 06/03  10:20:00,26.2,25.606900771710195 
 06/03  10:30:00,25.9,25.6038394108015 
 06/03  10:40:00,25.1,25.038115226728878 
 06/03  10:50:00,25.9,25.517130652315886 
 06/03  11:00:00,26.2,25.53243831476979 
 06/03  11:10:00,25.8,25.452951474785399 
 06/03  11:20:00,25.8,25.513768344661697 
 06/03  11:30:00,26.1,25.69120683270951 
 06/03  11:40:00,26.5,25.88917515797037 
 06/03  11:50:00,25.8,25.75833476424585 
 06/03  12:00:00,27.1,26.67984261554776 
 06/03  12:10:00,27.0,26.791068061833394 
 06/03  12:20:00,27.4,27.039470069748679 
 06/03  12:30:00,28.6,27.474478045906986 
 06/03  12:40:00,28.5,27.16747419724821 
 06/03  12:50:00,28.5,27.3358523186642 
 06/03  13:00:00,28.8,27.643810479363869 
 06/03  13:10:00,28.4,27.853712277811434 
 06/03  13:20:00,28.7,27.64519422569851 
 06/03  13:30:00,29.8,27.971832814890928 
 06/03  13:40:00,29.8,28.561940514410389 
 06/03  13:50:00,29.7,29.241546354549685 
 06/03  14:00:00,30.0,29.281211476429989 
 06/03  14:10:00,29.8,28.512732778721614 
 06/03  14:20:00,28.7,28.429751882243815 
 06/03  14:30:00,29.7,29.217162595431419 
 06/03  14:40:00,28.9,28.35672216751135 
 06/03  14:50:00,29.5,28.533873067256864 
 06/03  15:00:00,29.2,28.5787374094109 
 06/03  15:10:00,29.5,28.84348909094106 
 06/03  15:20:00,29.6,28.893439747848246 
 06/03  15:30:00,28.9,28.392264773393273 
 06/03  15:40:00,29.1,28.465040408780724 
 06/03  15:50:00,30.2,29.107514769947025 
 06/03  16:00:00,30.1,29.44513394251583 
 06/03  16:10:00,30.5,29.821495105255019 
