2019,5,4,22,40,0.026,0.0,0.0,26.55,37.79,0.297,141.9,87257.67
2019,5,4,22,50,0.055,0.0,0.0,26.82,34.79,0.585,130.2,87266.28
2019,5,4,23,0,0.173,0.0,0.0,26.98,34.01,1.367,166.6,87279.69
2019,5,4,23,10,0.111,0.0,0.0,26.88,34.38,2.503,204.0,87293.24
2019,5,4,23,20,0.224,0.0,0.0,26.94,31.86,2.025,195.5,87303.63
2019,5,4,23,30,0.141,0.0,0.0,26.78,34.59,1.655,204.2,87328.45999999999
2019,5,4,23,40,0.104,0.0,0.0,26.23,34.93,1.308,96.3,87332.64
2019,5,4,23,50,0.061,0.0,0.0,26.19,35.58,1.625,50.82,87336.37999999999
2019,5,5,0,0,0.0,0.0,0.0,25.94,35.54,1.27,313.5,87349.55
2019,5,5,0,10,0.0,0.0,0.0,26.07,34.45,1.772,2.334,87354.96
2019,5,5,0,20,0.023,0.0,0.0,26.07,34.28,1.128,323.5,87354.57
2019,5,5,0,30,0.001,0.0,0.0,26.19,35.13,1.673,288.9,87346.08
2019,5,5,0,40,0.005,0.0,0.0,25.82,33.84,2.458,283.3,87369.09000000001
2019,5,5,0,50,0.26,0.0,0.0,25.93,34.42,1.947,278.8,87351.44
2019,5,5,1,0,0.0,0.0,0.0,25.66,34.96,2.137,273.7,87359.56999999999
2019,5,5,1,10,0.0,0.0,0.0,25.32,36.43,0.833,282.8,87363.77
2019,5,5,1,20,0.0,0.0,0.0,24.85,37.89,1.2,315.7,87349.59
2019,5,5,1,30,0.0,0.0,0.0,24.1,40.42,2.718,352.0,87361.95
2019,5,5,1,40,0.0,0.0,0.0,23.72,41.68,3.018,346.0,87356.26999999999
2019,5,5,1,50,0.009,0.0,0.0,23.43,40.72,3.227,348.0,87342.55
2019,5,5,2,0,0.0,0.0,0.0,23.42,41.71,2.8,346.7,87366.13
2019,5,5,2,10,0.118,0.0,0.0,23.4,41.4,2.823,351.3,87337.59999999999
2019,5,5,2,20,0.0,0.0,0.0,23.18,42.7,2.872,342.5,87349.06999999999
2019,5,5,2,30,0.0,0.0,0.0,22.76,42.53,3.385,342.8,87329.35
2019,5,5,2,40,0.02,0.0,0.0,22.73,44.06,2.868,344.7,87337.62000000001
